Sample	Unique Reads	Duplicate Reads
Sor-ABur_001-Ex1-6G-lcwgs-1-T.1	1451857.0	241153.0
Sor-ABur_001-Ex1-6G-lcwgs-1-T.2	1462391.0	230619.0
Sor-ABur_002-Ex1-7G-lcwgs-1-T.1	749291.0	118262.0
Sor-ABur_002-Ex1-7G-lcwgs-1-T.2	755598.0	111955.0
Sor-ABur_003-Ex1-8G-lcwgs-1-T.1	3024531.0	272951.0
Sor-ABur_003-Ex1-8G-lcwgs-1-T.2	3032994.0	264488.0
Sor-ABur_004-Ex1-9G-lcwgs-1-T.1	1633274.0	232706.0
Sor-ABur_004-Ex1-9G-lcwgs-1-T.2	1642868.0	223112.0
Sor-ABur_005-Ex1-10G-lcwgs-1-T.1	1536392.0	269773.0
Sor-ABur_005-Ex1-10G-lcwgs-1-T.2	1551366.0	254799.0
Sor-ABur_006-Ex1-11G-lcwgs-1-T.1	2427345.0	524126.0
Sor-ABur_006-Ex1-11G-lcwgs-1-T.2	2453828.0	497643.0
Sor-ABur_007-Ex1-12G-lcwgs-1-T.1	1476819.0	176610.0
Sor-ABur_007-Ex1-12G-lcwgs-1-T.2	1485194.0	168235.0
Sor-ABur_008-Ex1-1H-lcwgs-1-T.1	2131958.0	268249.0
Sor-ABur_008-Ex1-1H-lcwgs-1-T.2	2144278.0	255929.0
Sor-ABur_009-Ex1-2H-lcwgs-1-T.1	1802707.0	286877.0
Sor-ABur_009-Ex1-2H-lcwgs-1-T.2	1813816.0	275768.0
Sor-ABur_010-Ex1-3H-lcwgs-1-T.1	1134568.0	182803.0
Sor-ABur_010-Ex1-3H-lcwgs-1-T.2	1143172.0	174199.0
Sor-ABur_011-Ex1-4H-lcwgs-1-T.1	751334.0	121046.0
Sor-ABur_011-Ex1-4H-lcwgs-1-T.2	756159.0	116221.0
Sor-ABur_012-Ex1-5H-lcwgs-1-T.1	684221.0	123889.0
Sor-ABur_012-Ex1-5H-lcwgs-1-T.2	690151.0	117959.0
Sor-ABur_013-Ex1-6H-lcwgs-1-T.1	701457.0	118247.0
Sor-ABur_013-Ex1-6H-lcwgs-1-T.2	706924.0	112780.0
Sor-ABur_014-Ex1-7H-lcwgs-1-T.1	1417717.0	240058.0
Sor-ABur_014-Ex1-7H-lcwgs-1-T.2	1434197.0	223578.0
Sor-ABur_015-Ex1-8H-lcwgs-1-T.1	842849.0	70798.0
Sor-ABur_015-Ex1-8H-lcwgs-1-T.2	844675.0	68972.0
Sor-ABur_016-Ex1-9H-lcwgs-1-T.1	848586.0	149800.0
Sor-ABur_016-Ex1-9H-lcwgs-1-T.2	855913.0	142473.0
Sor-ACan_001-Ex1-1A-lcwgs-1-T.1	990901.0	120952.0
Sor-ACan_001-Ex1-1A-lcwgs-1-T.2	999967.0	111886.0
Sor-ACan_002-Ex1-2A-lcwgs-1-T.1	1089376.0	168516.0
Sor-ACan_002-Ex1-2A-lcwgs-1-T.2	1099388.0	158504.0
Sor-ACan_003-Ex1-3A-lcwgs-1-T.1	1102988.0	178838.0
Sor-ACan_003-Ex1-3A-lcwgs-1-T.2	1113688.0	168138.0
Sor-ACan_004-Ex1-4A-lcwgs-1-T.1	2701784.0	448052.0
Sor-ACan_004-Ex1-4A-lcwgs-1-T.2	2728533.0	421303.0
Sor-ACan_005-Ex1-5A-lcwgs-1-T.1	2643110.0	416601.0
Sor-ACan_005-Ex1-5A-lcwgs-1-T.2	2661697.0	398014.0
Sor-ACan_006-Ex1-6A-lcwgs-1-T.1	5039932.0	964699.0
Sor-ACan_006-Ex1-6A-lcwgs-1-T.2	5110010.0	894621.0
Sor-ACan_007-Ex1-7A-lcwgs-1-T.1	3185970.0	573884.0
