samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
SorCPnd007_Ex11C_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_007-Ex1-1C-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_007-Ex1-1C-lcwgs-1-T.2.fq.gz
SorCPnd008_Ex11A_L2 22FF32LT3:2 illumina modern/Sor-CPnd_008-Ex1-1A-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_008-Ex1-1A-lcwgs-1-2-L2-2.fq.gz
SorCPnd008_Ex11A_L3 22FF32LT3:3 illumina modern/Sor-CPnd_008-Ex1-1A-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_008-Ex1-1A-lcwgs-1-2-L3-2.fq.gz
SorCPnd008_Ex11A_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_008-Ex1-1A-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_008-Ex1-1A-lcwgs-1-T.2.fq.gz
SorCPnd009_Ex16A_L2 22FF32LT3:2 illumina modern/Sor-CPnd_009-Ex1-6A-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_009-Ex1-6A-lcwgs-1-2-L2-2.fq.gz
SorCPnd009_Ex16A_L3 22FF32LT3:3 illumina modern/Sor-CPnd_009-Ex1-6A-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_009-Ex1-6A-lcwgs-1-2-L3-2.fq.gz
SorCPnd009_Ex16A_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_009-Ex1-6A-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_009-Ex1-6A-lcwgs-1-T.2.fq.gz
SorCPnd010_Ex11H_L2 22FF32LT3:2 illumina modern/Sor-CPnd_010-Ex1-1H-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_010-Ex1-1H-lcwgs-1-2-L2-2.fq.gz
SorCPnd010_Ex11H_L3 22FF32LT3:3 illumina modern/Sor-CPnd_010-Ex1-1H-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_010-Ex1-1H-lcwgs-1-2-L3-2.fq.gz
SorCPnd010_Ex11H_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_010-Ex1-1H-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_010-Ex1-1H-lcwgs-1-T.2.fq.gz
SorCPnd011_Ex18D_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_011-Ex1-8D-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_011-Ex1-8D-lcwgs-1-T.2.fq.gz
SorCPnd012_Ex15B_L2 22FF32LT3:2 illumina modern/Sor-CPnd_012-Ex1-5B-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_012-Ex1-5B-lcwgs-1-2-L2-2.fq.gz
SorCPnd012_Ex15B_L3 22FF32LT3:3 illumina modern/Sor-CPnd_012-Ex1-5B-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_012-Ex1-5B-lcwgs-1-2-L3-2.fq.gz
SorCPnd012_Ex15B_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_012-Ex1-5B-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_012-Ex1-5B-lcwgs-1-T.2.fq.gz
SorCPnd013_Ex17F_L2 22FF32LT3:2 illumina modern/Sor-CPnd_013-Ex1-7F-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_013-Ex1-7F-lcwgs-1-2-L2-2.fq.gz
SorCPnd013_Ex17F_L3 22FF32LT3:3 illumina modern/Sor-CPnd_013-Ex1-7F-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_013-Ex1-7F-lcwgs-1-2-L3-2.fq.gz
SorCPnd013_Ex17F_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_013-Ex1-7F-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_013-Ex1-7F-lcwgs-1-T.2.fq.gz
SorCPnd014_Ex11F_L2 22FF32LT3:2 illumina modern/Sor-CPnd_014-Ex1-1F-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_014-Ex1-1F-lcwgs-1-2-L2-2.fq.gz
SorCPnd014_Ex11F_L3 22FF32LT3:3 illumina modern/Sor-CPnd_014-Ex1-1F-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_014-Ex1-1F-lcwgs-1-2-L3-2.fq.gz
SorCPnd014_Ex11F_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_014-Ex1-1F-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_014-Ex1-1F-lcwgs-1-T.2.fq.gz
SorCPnd015_Ex15F_L2 22FF32LT3:2 illumina modern/Sor-CPnd_015-Ex1-5F-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_015-Ex1-5F-lcwgs-1-2-L2-2.fq.gz
SorCPnd015_Ex15F_L3 22FF32LT3:3 illumina modern/Sor-CPnd_015-Ex1-5F-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_015-Ex1-5F-lcwgs-1-2-L3-2.fq.gz
SorCPnd015_Ex15F_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_015-Ex1-5F-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_015-Ex1-5F-lcwgs-1-T.2.fq.gz
SorCPnd016_Ex11B_L2 22FF32LT3:2 illumina modern/Sor-CPnd_016-Ex1-1B-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_016-Ex1-1B-lcwgs-1-2-L2-2.fq.gz
SorCPnd016_Ex11B_L3 22FF32LT3:3 illumina modern/Sor-CPnd_016-Ex1-1B-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_016-Ex1-1B-lcwgs-1-2-L3-2.fq.gz
SorCPnd016_Ex11B_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_016-Ex1-1B-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_016-Ex1-1B-lcwgs-1-T.2.fq.gz
SorCPnd017_Ex13G_L2 22FF32LT3:2 illumina modern/Sor-CPnd_017-Ex1-3G-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_017-Ex1-3G-lcwgs-1-2-L2-2.fq.gz
SorCPnd017_Ex13G_L3 22FF32LT3:3 illumina modern/Sor-CPnd_017-Ex1-3G-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_017-Ex1-3G-lcwgs-1-2-L3-2.fq.gz
SorCPnd017_Ex13G_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_017-Ex1-3G-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_017-Ex1-3G-lcwgs-1-T.2.fq.gz
SorCPnd018_Ex11E_L2 22FF32LT3:2 illumina modern/Sor-CPnd_018-Ex1-1E-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_018-Ex1-1E-lcwgs-1-2-L2-2.fq.gz
SorCPnd018_Ex11E_L3 22FF32LT3:3 illumina modern/Sor-CPnd_018-Ex1-1E-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_018-Ex1-1E-lcwgs-1-2-L3-2.fq.gz
SorCPnd018_Ex11E_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_018-Ex1-1E-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_018-Ex1-1E-lcwgs-1-T.2.fq.gz
SorCPnd019_Ex16G_L2 22FF32LT3:2 illumina modern/Sor-CPnd_019-Ex1-6G-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_019-Ex1-6G-lcwgs-1-2-L2-2.fq.gz
SorCPnd019_Ex16G_L3 22FF32LT3:3 illumina modern/Sor-CPnd_019-Ex1-6G-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_019-Ex1-6G-lcwgs-1-2-L3-2.fq.gz
SorCPnd019_Ex16G_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_019-Ex1-6G-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_019-Ex1-6G-lcwgs-1-T.2.fq.gz
SorCPnd020_Ex12E_L2 22FF32LT3:2 illumina modern/Sor-CPnd_020-Ex1-2E-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_020-Ex1-2E-lcwgs-1-2-L2-2.fq.gz
SorCPnd020_Ex12E_L3 22FF32LT3:3 illumina modern/Sor-CPnd_020-Ex1-2E-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_020-Ex1-2E-lcwgs-1-2-L3-2.fq.gz
SorCPnd020_Ex12E_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_020-Ex1-2E-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_020-Ex1-2E-lcwgs-1-T.2.fq.gz
SorCPnd021_Ex14D_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_021-Ex1-4D-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_021-Ex1-4D-lcwgs-1-T.2.fq.gz
SorCPnd022_Ex17C_L2 22FF32LT3:2 illumina modern/Sor-CPnd_022-Ex1-7C-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_022-Ex1-7C-lcwgs-1-2-L2-2.fq.gz
SorCPnd022_Ex17C_L3 22FF32LT3:3 illumina modern/Sor-CPnd_022-Ex1-7C-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_022-Ex1-7C-lcwgs-1-2-L3-2.fq.gz
SorCPnd022_Ex17C_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_022-Ex1-7C-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_022-Ex1-7C-lcwgs-1-T.2.fq.gz
SorCPnd023_Ex14A_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_023-Ex1-4A-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_023-Ex1-4A-lcwgs-1-T.2.fq.gz
SorCPnd024_Ex15G_L2 22FF32LT3:2 illumina modern/Sor-CPnd_024-Ex1-5G-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_024-Ex1-5G-lcwgs-1-2-L2-2.fq.gz
SorCPnd024_Ex15G_L3 22FF32LT3:3 illumina modern/Sor-CPnd_024-Ex1-5G-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_024-Ex1-5G-lcwgs-1-2-L3-2.fq.gz
SorCPnd024_Ex15G_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_024-Ex1-5G-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_024-Ex1-5G-lcwgs-1-T.2.fq.gz
SorCPnd025_Ex14B_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_025-Ex1-4B-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_025-Ex1-4B-lcwgs-1-T.2.fq.gz
SorCPnd026_Ex13H_L2 22FF32LT3:2 illumina modern/Sor-CPnd_026-Ex1-3H-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_026-Ex1-3H-lcwgs-1-2-L2-2.fq.gz
SorCPnd026_Ex13H_L3 22FF32LT3:3 illumina modern/Sor-CPnd_026-Ex1-3H-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_026-Ex1-3H-lcwgs-1-2-L3-2.fq.gz
SorCPnd026_Ex13H_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_026-Ex1-3H-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_026-Ex1-3H-lcwgs-1-T.2.fq.gz
SorCPnd027_Ex13C_L2 22FF32LT3:2 illumina modern/Sor-CPnd_027-Ex1-3C-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_027-Ex1-3C-lcwgs-1-2-L2-2.fq.gz
SorCPnd027_Ex13C_L3 22FF32LT3:3 illumina modern/Sor-CPnd_027-Ex1-3C-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_027-Ex1-3C-lcwgs-1-2-L3-2.fq.gz
SorCPnd027_Ex13C_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_027-Ex1-3C-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_027-Ex1-3C-lcwgs-1-T.2.fq.gz
SorCPnd028_Ex13A_L2 22FF32LT3:2 illumina modern/Sor-CPnd_028-Ex1-3A-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_028-Ex1-3A-lcwgs-1-2-L2-2.fq.gz
SorCPnd028_Ex13A_L3 22FF32LT3:3 illumina modern/Sor-CPnd_028-Ex1-3A-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_028-Ex1-3A-lcwgs-1-2-L3-2.fq.gz
SorCPnd028_Ex13A_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_028-Ex1-3A-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_028-Ex1-3A-lcwgs-1-T.2.fq.gz
SorCPnd029_Ex18E_L2 22FF32LT3:2 illumina modern/Sor-CPnd_029-Ex1-8E-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_029-Ex1-8E-lcwgs-1-2-L2-2.fq.gz
SorCPnd029_Ex18E_L3 22FF32LT3:3 illumina modern/Sor-CPnd_029-Ex1-8E-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_029-Ex1-8E-lcwgs-1-2-L3-2.fq.gz
SorCPnd029_Ex18E_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_029-Ex1-8E-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_029-Ex1-8E-lcwgs-1-T.2.fq.gz
SorCPnd030_Ex12H_L2 22FF32LT3:2 illumina modern/Sor-CPnd_030-Ex1-2H-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_030-Ex1-2H-lcwgs-1-2-L2-2.fq.gz
SorCPnd030_Ex12H_L3 22FF32LT3:3 illumina modern/Sor-CPnd_030-Ex1-2H-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_030-Ex1-2H-lcwgs-1-2-L3-2.fq.gz
SorCPnd030_Ex12H_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_030-Ex1-2H-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_030-Ex1-2H-lcwgs-1-T.2.fq.gz
SorCPnd031_Ex15D_L2 22FF32LT3:2 illumina modern/Sor-CPnd_031-Ex1-5D-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_031-Ex1-5D-lcwgs-1-2-L2-2.fq.gz
SorCPnd031_Ex15D_L3 22FF32LT3:3 illumina modern/Sor-CPnd_031-Ex1-5D-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_031-Ex1-5D-lcwgs-1-2-L3-2.fq.gz
SorCPnd031_Ex15D_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_031-Ex1-5D-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_031-Ex1-5D-lcwgs-1-T.2.fq.gz
SorCPnd032_Ex14F_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_032-Ex1-4F-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_032-Ex1-4F-lcwgs-1-T.2.fq.gz
SorCPnd033_Ex12F_L2 22FF32LT3:2 illumina modern/Sor-CPnd_033-Ex1-2F-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_033-Ex1-2F-lcwgs-1-2-L2-2.fq.gz
SorCPnd033_Ex12F_L3 22FF32LT3:3 illumina modern/Sor-CPnd_033-Ex1-2F-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_033-Ex1-2F-lcwgs-1-2-L3-2.fq.gz
SorCPnd033_Ex12F_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_033-Ex1-2F-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_033-Ex1-2F-lcwgs-1-T.2.fq.gz
SorCPnd034_Ex14G_L2 22FF32LT3:2 illumina modern/Sor-CPnd_034-Ex1-4G-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_034-Ex1-4G-lcwgs-1-2-L2-2.fq.gz
SorCPnd034_Ex14G_L3 22FF32LT3:3 illumina modern/Sor-CPnd_034-Ex1-4G-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_034-Ex1-4G-lcwgs-1-2-L3-2.fq.gz
SorCPnd034_Ex14G_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_034-Ex1-4G-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_034-Ex1-4G-lcwgs-1-T.2.fq.gz
SorCPnd035_Ex14C_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_035-Ex1-4C-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_035-Ex1-4C-lcwgs-1-T.2.fq.gz
SorCPnd036_Ex15C_L2 22FF32LT3:2 illumina modern/Sor-CPnd_036-Ex1-5C-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_036-Ex1-5C-lcwgs-1-2-L2-2.fq.gz
SorCPnd036_Ex15C_L3 22FF32LT3:3 illumina modern/Sor-CPnd_036-Ex1-5C-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_036-Ex1-5C-lcwgs-1-2-L3-2.fq.gz
SorCPnd036_Ex15C_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_036-Ex1-5C-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_036-Ex1-5C-lcwgs-1-T.2.fq.gz
SorCPnd037_Ex16C_L2 22FF32LT3:2 illumina modern/Sor-CPnd_037-Ex1-6C-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_037-Ex1-6C-lcwgs-1-2-L2-2.fq.gz
SorCPnd037_Ex16C_L3 22FF32LT3:3 illumina modern/Sor-CPnd_037-Ex1-6C-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_037-Ex1-6C-lcwgs-1-2-L3-2.fq.gz
SorCPnd037_Ex16C_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_037-Ex1-6C-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_037-Ex1-6C-lcwgs-1-T.2.fq.gz
SorCPnd038_Ex12A_L2 22FF32LT3:2 illumina modern/Sor-CPnd_038-Ex1-2A-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_038-Ex1-2A-lcwgs-1-2-L2-2.fq.gz
SorCPnd038_Ex12A_L3 22FF32LT3:3 illumina modern/Sor-CPnd_038-Ex1-2A-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_038-Ex1-2A-lcwgs-1-2-L3-2.fq.gz
SorCPnd038_Ex12A_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_038-Ex1-2A-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_038-Ex1-2A-lcwgs-1-T.2.fq.gz
SorCPnd039_Ex15H_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_039-Ex1-5H-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_039-Ex1-5H-lcwgs-1-T.2.fq.gz
SorCPnd040_Ex16F_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_040-Ex1-6F-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_040-Ex1-6F-lcwgs-1-T.2.fq.gz
SorCPnd041_Ex17A_L2 22FF32LT3:2 illumina modern/Sor-CPnd_041-Ex1-7A-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_041-Ex1-7A-lcwgs-1-2-L2-2.fq.gz
SorCPnd041_Ex17A_L3 22FF32LT3:3 illumina modern/Sor-CPnd_041-Ex1-7A-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_041-Ex1-7A-lcwgs-1-2-L3-2.fq.gz
SorCPnd041_Ex17A_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_041-Ex1-7A-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_041-Ex1-7A-lcwgs-1-T.2.fq.gz
SorCPnd042_Ex14E_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_042-Ex1-4E-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_042-Ex1-4E-lcwgs-1-T.2.fq.gz
SorCPnd043_Ex11D_L2 22FF32LT3:2 illumina modern/Sor-CPnd_043-Ex1-1D-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_043-Ex1-1D-lcwgs-1-2-L2-2.fq.gz
SorCPnd043_Ex11D_L3 22FF32LT3:3 illumina modern/Sor-CPnd_043-Ex1-1D-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_043-Ex1-1D-lcwgs-1-2-L3-2.fq.gz
SorCPnd043_Ex11D_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_043-Ex1-1D-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_043-Ex1-1D-lcwgs-1-T.2.fq.gz
SorCPnd044_Ex18G_L2 22FF32LT3:2 illumina modern/Sor-CPnd_044-Ex1-8G-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_044-Ex1-8G-lcwgs-1-2-L2-2.fq.gz
SorCPnd044_Ex18G_L3 22FF32LT3:3 illumina modern/Sor-CPnd_044-Ex1-8G-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_044-Ex1-8G-lcwgs-1-2-L3-2.fq.gz
SorCPnd044_Ex18G_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_044-Ex1-8G-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_044-Ex1-8G-lcwgs-1-T.2.fq.gz
SorCPnd045_Ex17B_L2 22FF32LT3:2 illumina modern/Sor-CPnd_045-Ex1-7B-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_045-Ex1-7B-lcwgs-1-2-L2-2.fq.gz
SorCPnd045_Ex17B_L3 22FF32LT3:3 illumina modern/Sor-CPnd_045-Ex1-7B-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_045-Ex1-7B-lcwgs-1-2-L3-2.fq.gz
SorCPnd045_Ex17B_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_045-Ex1-7B-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_045-Ex1-7B-lcwgs-1-T.2.fq.gz
SorCPnd046_Ex15A_L2 22FF32LT3:2 illumina modern/Sor-CPnd_046-Ex1-5A-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_046-Ex1-5A-lcwgs-1-2-L2-2.fq.gz
SorCPnd046_Ex15A_L3 22FF32LT3:3 illumina modern/Sor-CPnd_046-Ex1-5A-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_046-Ex1-5A-lcwgs-1-2-L3-2.fq.gz
SorCPnd046_Ex15A_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_046-Ex1-5A-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_046-Ex1-5A-lcwgs-1-T.2.fq.gz
SorCPnd047_Ex14H_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_047-Ex1-4H-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_047-Ex1-4H-lcwgs-1-T.2.fq.gz
SorCPnd048_Ex18A_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_048-Ex1-8A-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_048-Ex1-8A-lcwgs-1-T.2.fq.gz
