#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1144031	1096524	95.84	742	0.06	185	0.02	3274	0.29	43306	3.79
Ecoli	1144031	1144004	100.00	0	0.00	0	0.00	4	0.00	23	0.00
PhiX	1144031	1144031	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1144031	1144024	100.00	0	0.00	0	0.00	1	0.00	6	0.00
Vectors	1144031	1140897	99.72	1	0.00	0	0.00	72	0.01	3061	0.27
Bacteria_24k	1144031	1093371	95.57	7198	0.63	7558	0.66	2735	0.24	33169	2.90
Protists_1k	1144031	1072364	93.73	3839	0.34	9027	0.79	3712	0.32	55089	4.82
Viruses	1144031	1117464	97.68	27	0.00	14	0.00	2027	0.18	24499	2.14
Fungi_RefSeq_release	1144031	1093625	95.59	575	0.05	205	0.02	3858	0.34	45768	4.00
Coral	1144031	1109984	97.02	62	0.01	14	0.00	3089	0.27	30882	2.70
Bird	1144031	1103761	96.49	365	0.03	142	0.01	3576	0.31	36187	3.16
Plant	1144031	1113935	97.37	89	0.01	23	0.00	2276	0.20	27708	2.42

%Hit_no_genomes: 92.16
