Sample	Unique Reads	Duplicate Reads
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L2-1	2740715.0	332495.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L2-2	2752057.0	321153.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L3-1	2148712.0	262966.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L3-2	2156822.0	254856.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L2-1	3738249.0	927221.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L2-2	3766477.0	898993.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L3-1	2968252.0	756569.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L3-2	3002113.0	722708.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L2-1	7175079.0	519897.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L2-2	7182577.0	512399.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L3-1	5719012.0	472363.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L3-2	5729480.0	461895.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L2-1	12001352.0	3878436.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L2-2	12124731.0	3755057.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L3-1	9772137.0	3132006.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L3-2	9892921.0	3011222.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L2-1	6303419.0	4320931.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L2-2	6386530.0	4237820.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L3-1	5368697.0	3195109.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L3-2	5470418.0	3093388.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L2-1	25550023.0	11018002.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L2-2	25756411.0	10811614.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L3-1	21172806.0	9214459.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L3-2	21436083.0	8951182.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-3-L2-1	1228681.0	171412.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-3-L2-2	1231855.0	168238.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-3-L3-1	977472.0	150040.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-3-L3-2	984964.0	142548.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-3-L2-1	31262225.0	4341523.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-3-L2-2	31285333.0	4318415.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-3-L3-1	24958884.0	3731953.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-3-L3-2	25047138.0	3643699.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-3-L2-1	2470253.0	174752.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-3-L2-2	2471522.0	173483.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-3-L3-1	1838814.0	128240.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-3-L3-2	1844247.0	122807.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-3-L2-1	116815250.0	137883033.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-3-L2-2	117141199.0	137557084.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-3-L3-1	98823198.0	109260785.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-3-L3-2	99720953.0	108363030.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-3-L2-1	11791956.0	34102671.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-3-L2-2	11990736.0	33903891.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-3-L3-1	10759327.0	27974213.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-3-L3-2	11091250.0	27642290.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-3-L2-1	37694004.0	17703177.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-3-L2-2	38301360.0	17095821.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-3-L3-1	31231541.0	14669665.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-3-L3-2	31778822.0	14122384.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-3-L2-1	37574205.0	155075997.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-3-L2-2	37708310.0	154941892.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-3-L3-1	32663888.0	130543839.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-3-L3-2	33697999.0	129509728.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-3-L2-1	62899457.0	152640154.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-3-L2-2	62452452.0	153087159.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-3-L3-1	54285513.0	125110540.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-3-L3-2	54607715.0	124788338.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-3-L2-1	10448611.0	2761696.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-3-L2-2	10525400.0	2684907.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-3-L3-1	8601331.0	2332149.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-3-L3-2	8686980.0	2246500.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-3-L2-1	15645228.0	4273336.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-3-L2-2	15742585.0	4175979.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-3-L3-1	12653271.0	3492904.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-3-L3-2	12806598.0	3339577.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-3-L2-1	12718091.0	4022592.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-3-L2-2	12830197.0	3910486.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-3-L3-1	9904749.0	3140147.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-3-L3-2	10080613.0	2964283.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-3-L2-1	42592566.0	38715268.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-3-L2-2	43011141.0	38296693.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-3-L3-1	36912543.0	31110405.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-3-L3-2	37411643.0	30611305.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-3-L2-1	51872.0	2221.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-3-L2-2	51815.0	2278.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-3-L3-1	15839.0	497.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-3-L3-2	15827.0	509.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-3-L2-1	302731.0	101490.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-3-L2-2	307930.0	96291.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-3-L3-1	249750.0	81486.0
