Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sor-CPnd_001-Ex1-3E-lcwgs-1-3.1	Sor-CPnd_001-Ex1-3E-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6302515.0	0.0	150.0	43.0	92.78903872007002	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_001-Ex1-3E-lcwgs-1-3.2	Sor-CPnd_001-Ex1-3E-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6302515.0	0.0	150.0	43.0	92.2193553505746	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_002-Ex1-5E-lcwgs-1-3.1	Sor-CPnd_002-Ex1-5E-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6105744.0	0.0	150.0	44.0	92.96559495175697	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	pass	fail
Sor-CPnd_002-Ex1-5E-lcwgs-1-3.2	Sor-CPnd_002-Ex1-5E-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6105744.0	0.0	150.0	45.0	92.39893439587092	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_003-Ex1-2B-lcwgs-1-3.1	Sor-CPnd_003-Ex1-2B-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7589140.0	0.0	150.0	44.0	91.61030731961073	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_003-Ex1-2B-lcwgs-1-3.2	Sor-CPnd_003-Ex1-2B-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7589140.0	0.0	150.0	43.0	91.13498572598675	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_004-Ex1-1G-lcwgs-1-3.1	Sor-CPnd_004-Ex1-1G-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11088952.0	0.0	150.0	44.0	92.5142185509797	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_004-Ex1-1G-lcwgs-1-3.2	Sor-CPnd_004-Ex1-1G-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11088952.0	0.0	150.0	43.0	92.17170618727036	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_005-Ex1-3D-lcwgs-1-3.1	Sor-CPnd_005-Ex1-3D-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4407830.0	0.0	150.0	42.0	91.92843139381354	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	warn	fail
Sor-CPnd_005-Ex1-3D-lcwgs-1-3.2	Sor-CPnd_005-Ex1-3D-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4407830.0	0.0	150.0	41.0	91.39254678453604	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	warn	fail
Sor-CPnd_006-Ex1-2D-lcwgs-1-3.1	Sor-CPnd_006-Ex1-2D-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11664226.0	0.0	150.0	44.0	91.2182554592491	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_006-Ex1-2D-lcwgs-1-3.2	Sor-CPnd_006-Ex1-2D-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11664226.0	0.0	150.0	43.0	90.7758235681546	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_007-Ex1-1C-lcwgs-1-3.1	Sor-CPnd_007-Ex1-1C-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3324767.0	0.0	150.0	45.0	91.15294656782267	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	fail	fail
Sor-CPnd_007-Ex1-1C-lcwgs-1-3.2	Sor-CPnd_007-Ex1-1C-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3324767.0	0.0	150.0	45.0	90.80013907139714	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	fail	fail
Sor-CPnd_008-Ex1-1A-lcwgs-1-3.1	Sor-CPnd_008-Ex1-1A-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15695178.0	0.0	150.0	40.0	84.72162591643428	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	warn	fail
Sor-CPnd_008-Ex1-1A-lcwgs-1-3.2	Sor-CPnd_008-Ex1-1A-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15695178.0	0.0	150.0	40.0	83.77476625316848	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
Sor-CPnd_009-Ex1-6A-lcwgs-1-3.1	Sor-CPnd_009-Ex1-6A-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11912834.0	0.0	150.0	42.0	87.45708274391855	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	warn	fail
Sor-CPnd_009-Ex1-6A-lcwgs-1-3.2	Sor-CPnd_009-Ex1-6A-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11912834.0	0.0	150.0	42.0	86.8020796153709	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sor-CPnd_010-Ex1-1H-lcwgs-1-3.1	Sor-CPnd_010-Ex1-1H-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1382867.0	0.0	150.0	42.0	93.47848626265183	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_010-Ex1-1H-lcwgs-1-3.2	Sor-CPnd_010-Ex1-1H-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1382867.0	0.0	150.0	42.0	93.03317298657544	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_012-Ex1-5B-lcwgs-1-3.1	Sor-CPnd_012-Ex1-5B-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5567375.0	0.0	150.0	43.0	90.23058611511175	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_012-Ex1-5B-lcwgs-1-3.2	Sor-CPnd_012-Ex1-5B-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5567375.0	0.0	150.0	44.0	89.74767085318935	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sor-CPnd_013-Ex1-7F-lcwgs-1-3.1	Sor-CPnd_013-Ex1-7F-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4925436.0	0.0	150.0	47.0	92.32383240273631	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	fail	fail
Sor-CPnd_013-Ex1-7F-lcwgs-1-3.2	Sor-CPnd_013-Ex1-7F-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4925436.0	0.0	150.0	46.0	91.79769709481101	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sor-CPnd_014-Ex1-1F-lcwgs-1-3.1	Sor-CPnd_014-Ex1-1F-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10615513.0	0.0	150.0	44.0	91.92432926313478	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_014-Ex1-1F-lcwgs-1-3.2	Sor-CPnd_014-Ex1-1F-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10615513.0	0.0	150.0	43.0	91.57436473372962	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_015-Ex1-5F-lcwgs-1-3.1	Sor-CPnd_015-Ex1-5F-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4561738.0	0.0	150.0	44.0	91.57451120467853	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_015-Ex1-5F-lcwgs-1-3.2	Sor-CPnd_015-Ex1-5F-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4561738.0	0.0	150.0	45.0	91.12012473328787	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	fail	fail
Sor-CPnd_016-Ex1-1B-lcwgs-1-3.1	Sor-CPnd_016-Ex1-1B-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20009813.0	0.0	150.0	41.0	86.548377698038	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	warn	fail
Sor-CPnd_016-Ex1-1B-lcwgs-1-3.2	Sor-CPnd_016-Ex1-1B-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20009813.0	0.0	150.0	41.0	85.90273204570414	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
Sor-CPnd_017-Ex1-3G-lcwgs-1-3.1	Sor-CPnd_017-Ex1-3G-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	868463.0	0.0	150.0	44.0	94.8158768904722	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_017-Ex1-3G-lcwgs-1-3.2	Sor-CPnd_017-Ex1-3G-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	868463.0	0.0	150.0	43.0	94.34153061565459	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_018-Ex1-1E-lcwgs-1-3.1	Sor-CPnd_018-Ex1-1E-lcwgs-1-3.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4545285.0	0.0	150.0	45.0	93.54654697861865	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
Sor-CPnd_018-Ex1-1E-lcwgs-1-3.2	Sor-CPnd_018-Ex1-1E-lcwgs-1-3.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4545285.0	0.0	150.0	44.0	92.99871358004886	150.0	pass	pass	fail	pass	fail	pass	pass	pass	pass	warn	fail
