Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sor-ABur_001-Ex1-6G-lcwgs-1-T.clmp.fp2_r1_screen	1359485	58816.0	4.32	14.0	0.0	0.0	0.0	81.0	0.01	6448.0	0.48	49274.0	3.63	88774.0	6.5200000000000005	27893.0	2.04	59440.0	4.37	38629.0	2.84	47895.0	3.53	34919.0	2.57	1249638	91.92
Sor-ABur_001-Ex1-6G-lcwgs-1-T.clmp.fp2_r2_screen	1359485	59059.0	4.34	17.0	0.0	0.0	0.0	76.0	0.01	6655.0	0.49	49441.0	3.64	88954.0	6.540000000000001	28263.0	2.0700000000000003	59799.0	4.3999999999999995	38910.0	2.86	48066.0	3.54	35274.0	2.5900000000000003	1249638	91.92
Sor-ABur_002-Ex1-7G-lcwgs-1-T.clmp.fp2_r1_screen	707693	32623.0	4.609999999999999	9.0	0.0	0.0	0.0	36.0	0.0	3506.0	0.49	25216.0	3.5600000000000005	48154.0	6.8	15386.0	2.17	32577.0	4.6000000000000005	21259.0	3.0	26430.0	3.74	19121.0	2.6999999999999997	648812	91.68
Sor-ABur_002-Ex1-7G-lcwgs-1-T.clmp.fp2_r2_screen	707693	32650.0	4.62	7.0	0.0	0.0	0.0	36.0	0.01	3655.0	0.51	25165.0	3.56	48399.0	6.84	15567.0	2.2	32698.0	4.63	21309.0	3.0100000000000002	26433.0	3.7399999999999998	19157.0	2.6999999999999997	648883	91.69
Sor-ABur_003-Ex1-8G-lcwgs-1-T.clmp.fp2_r1_screen	2823283	121152.0	4.29	5.0	0.0	0.0	0.0	78.0	0.0	11386.0	0.39999999999999997	59283.0	2.1	181705.0	6.430000000000001	46403.0	1.64	120624.0	4.27	72975.0	2.57	95876.0	3.4000000000000004	67656.0	2.4	2616336	92.67
Sor-ABur_003-Ex1-8G-lcwgs-1-T.clmp.fp2_r2_screen	2823283	121840.0	4.3100000000000005	5.0	0.0	0.0	0.0	55.0	0.0	11962.0	0.43	59950.0	2.12	182030.0	6.45	47004.0	1.66	121172.0	4.3	73398.0	2.59	96469.0	3.42	68087.0	2.4	2616336	92.67
Sor-ABur_004-Ex1-9G-lcwgs-1-T.clmp.fp2_r1_screen	1524683	69116.0	4.53	4.0	0.0	0.0	0.0	111.0	0.01	7600.0	0.5	40076.0	2.63	100850.0	6.62	30981.0	2.02	69269.0	4.54	43558.0	2.85	55529.0	3.64	40286.0	2.63	1408959	92.41
Sor-ABur_004-Ex1-9G-lcwgs-1-T.clmp.fp2_r2_screen	1524683	69624.0	4.57	7.0	0.0	0.0	0.0	104.0	0.01	7884.0	0.52	40336.0	2.6399999999999997	101191.0	6.640000000000001	31148.0	2.0300000000000002	69860.0	4.58	43674.0	2.85	55883.0	3.67	40683.0	2.67	1408959	92.41
Sor-ABur_005-Ex1-10G-lcwgs-1-T.clmp.fp2_r1_screen	1422408	75512.0	5.31	3.0	0.0	0.0	0.0	298.0	0.02	9857.0	0.6900000000000001	42528.0	2.9800000000000004	107535.0	7.55	34230.0	2.4000000000000004	75756.0	5.32	47351.0	3.33	60998.0	4.28	44882.0	3.15	1301076	91.47
Sor-ABur_005-Ex1-10G-lcwgs-1-T.clmp.fp2_r2_screen	1422408	75666.0	5.3100000000000005	6.0	0.0	0.0	0.0	258.0	0.02	9960.0	0.7	42724.0	3.0	107641.0	7.57	34241.0	2.41	75929.0	5.35	47406.0	3.33	60839.0	4.29	44947.0	3.1500000000000004	1301076	91.47
