Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Sor-ACeb_001-Ex1-8E-lcwgs-1-2	1616980.0	28528.0	684.0	8646.0	50558.0	0.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-2	262270.0	4764.0	142.0	1944.0	24566.0	0.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-2	657316.0	8510.0	184.0	2538.0	16080.0	0.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-2	503988.0	9516.0	304.0	4212.0	62526.0	0.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-2	108500.0	1972.0	54.0	852.0	9250.0	0.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-2	72256.0	1104.0	30.0	346.0	4304.0	0.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-2	36204.0	660.0	24.0	212.0	2630.0	0.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-2	86856.0	1390.0	36.0	426.0	3976.0	0.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-2	25208.0	380.0	6.0	138.0	1204.0	0.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-2	132004.0	2174.0	78.0	844.0	7638.0	0.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-2	46200.0	628.0	20.0	266.0	2268.0	0.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-2	242666.0	3480.0	128.0	1354.0	11816.0	0.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-2	95746.0	1476.0	46.0	670.0	4378.0	0.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-2	73178.0	1160.0	52.0	414.0	3512.0	0.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-2	99384.0	1536.0	48.0	582.0	6128.0	0.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-2	662326.0	13678.0	542.0	5416.0	88756.0	0.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-2	541028.0	11174.0	288.0	4948.0	88360.0	0.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-2	98870.0	1444.0	48.0	544.0	3552.0	0.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-2	22084.0	356.0	4.0	116.0	774.0	0.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-2	17836.0	394.0	8.0	130.0	760.0	0.0
Sor-ACeb_021-Ex1-4G-lcwgs-1-2	2374.0	46.0	0.0	10.0	108.0	0.0
Sor-ACeb_022-Ex1-5G-lcwgs-1-2	56834.0	1172.0	42.0	546.0	2336.0	0.0
Sor-CPnd_001-Ex1-3E-lcwgs-1-2	2966778.0	51788.0	1550.0	15998.0	31646.0	0.0
Sor-CPnd_002-Ex1-5E-lcwgs-1-2	1697058.0	33562.0	944.0	9518.0	29082.0	0.0
Sor-CPnd_003-Ex1-2B-lcwgs-1-2	1413208.0	22902.0	1020.0	7544.0	17944.0	0.0
Sor-CPnd_004-Ex1-1G-lcwgs-1-2	3986920.0	62614.0	2576.0	19898.0	32510.0	0.0
Sor-CPnd_005-Ex1-3D-lcwgs-1-2	2938320.0	47732.0	1748.0	17874.0	27192.0	0.0
Sor-CPnd_006-Ex1-2D-lcwgs-1-2	2717782.0	51734.0	2340.0	15322.0	31212.0	0.0
Sor-CPnd_007-Ex1-1C-lcwgs-1-2	1456590.0	20352.0	764.0	7602.0	28576.0	0.0
Sor-CPnd_008-Ex1-1A-lcwgs-1-2	7153346.0	100842.0	2414.0	54724.0	111980.0	0.0
Sor-CPnd_009-Ex1-6A-lcwgs-1-2	6470014.0	83338.0	2382.0	31698.0	112172.0	0.0
Sor-CPnd_010-Ex1-1H-lcwgs-1-2	904948.0	13544.0	440.0	4666.0	10686.0	0.0
Sor-CPnd_012-Ex1-5B-lcwgs-1-2	897590.0	15848.0	520.0	5806.0	24522.0	0.0
Sor-CPnd_013-Ex1-7F-lcwgs-1-2	1630062.0	25616.0	444.0	10052.0	31666.0	0.0
Sor-CPnd_014-Ex1-1F-lcwgs-1-2	8877216.0	119462.0	3142.0	40894.0	77614.0	0.0
Sor-CPnd_015-Ex1-5F-lcwgs-1-2	993290.0	18666.0	514.0	6028.0	31338.0	0.0
Sor-CPnd_016-Ex1-1B-lcwgs-1-2	2832822.0	38758.0	1322.0	17924.0	46880.0	0.0
Sor-CPnd_017-Ex1-3G-lcwgs-1-2	1181044.0	20464.0	748.0	7012.0	13572.0	0.0
Sor-CPnd_018-Ex1-1E-lcwgs-1-2	4329550.0	59504.0	1570.0	19182.0	47326.0	0.0
Sor-CPnd_019-Ex1-6G-lcwgs-1-2	2681250.0	45264.0	1528.0	17244.0	42726.0	0.0
Sor-CPnd_020-Ex1-2E-lcwgs-1-2	3137162.0	59830.0	2694.0	18282.0	33702.0	0.0
Sor-CPnd_022-Ex1-7C-lcwgs-1-2	3118026.0	47162.0	1558.0	18158.0	71800.0	0.0
Sor-CPnd_024-Ex1-5G-lcwgs-1-2	804174.0	15982.0	510.0	5428.0	16168.0	0.0
Sor-CPnd_026-Ex1-3H-lcwgs-1-2	1267328.0	18896.0	758.0	6786.0	12736.0	0.0
Sor-CPnd_027-Ex1-3C-lcwgs-1-2	2471146.0	37000.0	1512.0	14384.0	25438.0	0.0
Sor-CPnd_028-Ex1-3A-lcwgs-1-2	3287360.0	51484.0	1824.0	19182.0	46124.0	0.0
Sor-CPnd_029-Ex1-8E-lcwgs-1-2	4698476.0	84822.0	2252.0	28526.0	80364.0	0.0
Sor-CPnd_030-Ex1-2H-lcwgs-1-2	1495774.0	26476.0	1162.0	7592.0	16756.0	0.0
Sor-CPnd_031-Ex1-5D-lcwgs-1-2	2163728.0	37016.0	1498.0	12988.0	25442.0	0.0
Sor-CPnd_033-Ex1-2F-lcwgs-1-2	1379852.0	26438.0	1086.0	8178.0	19296.0	0.0
Sor-CPnd_034-Ex1-4G-lcwgs-1-2	792180.0	14724.0	506.0	4888.0	17420.0	0.0
Sor-CPnd_036-Ex1-5C-lcwgs-1-2	2084816.0	38006.0	1290.0	12854.0	60700.0	0.0
Sor-CPnd_037-Ex1-6C-lcwgs-1-2	2850978.0	50448.0	1294.0	19940.0	176234.0	0.0
Sor-CPnd_038-Ex1-2A-lcwgs-1-2	2127414.0	35564.0	1830.0	12702.0	30266.0	0.0
Sor-CPnd_041-Ex1-7A-lcwgs-1-2	3495952.0	49552.0	1272.0	15770.0	83416.0	0.0
Sor-CPnd_043-Ex1-1D-lcwgs-1-2	4354996.0	64888.0	2276.0	23120.0	47532.0	0.0
Sor-CPnd_044-Ex1-8G-lcwgs-1-2	2532678.0	51522.0	1506.0	18494.0	50768.0	0.0
Sor-CPnd_045-Ex1-7B-lcwgs-1-2	3540770.0	52086.0	1750.0	21486.0	67504.0	0.0
Sor-CPnd_046-Ex1-5A-lcwgs-1-2	861924.0	15884.0	484.0	5364.0	53808.0	0.0
Sor-CPnd_049-Ex1-3B-lcwgs-1-2	997682.0	13902.0	466.0	5214.0	12020.0	0.0
Sor-CPnd_050-Ex1-3F-lcwgs-1-2	3852476.0	59660.0	1856.0	19810.0	44500.0	0.0
Sor-CPnd_052-Ex1-6D-lcwgs-1-2	1940066.0	35628.0	896.0	12398.0	38764.0	0.0
Sor-CPnd_053-Ex1-2C-lcwgs-1-2	1911016.0	33902.0	1622.0	11598.0	28832.0	0.0
Sor-CPnd_054-Ex1-8F-lcwgs-1-2	930552.0	16334.0	350.0	5520.0	36192.0	0.0
Sor-CPnd_055-Ex1-7G-lcwgs-1-2	2552332.0	49402.0	1518.0	18184.0	57468.0	0.0
Sor-CPnd_058-Ex1-2G-lcwgs-1-2	1343076.0	26990.0	1136.0	8266.0	15760.0	0.0
Sor-CPnd_063-Ex1-7D-lcwgs-1-2	2482532.0	41128.0	1202.0	14522.0	42720.0	0.0
Sor-CPnd_066-Ex1-8B-lcwgs-1-2	1759798.0	30454.0	892.0	12526.0	47866.0	0.0
Sor-CPnd_069-Ex1-6B-lcwgs-1-2	2236020.0	35650.0	1128.0	14958.0	65930.0	0.0
Sor-CPnd_072-Ex1-8C-lcwgs-1-2	5193234.0	79888.0	2918.0	35402.0	119498.0	0.0
Undetermined	608217902.0	10638990.0	868120.0	3721840.0	12349376.0	0.0
