Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.r1	Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	698720.0	0.0	33-150	32.0	98.97060629780158	89.63043708495535	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.r2	Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	698720.0	0.0	33-150	32.0	98.8289805420443	89.70800893061599	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.r1	Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	109724.0	0.0	33-150	38.0	98.64127054605508	87.65889869126171	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.r2	Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	109724.0	0.0	33-150	38.0	98.63981661272614	87.73304837592505	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.r1	Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	296418.0	0.0	33-150	35.0	99.66882492167124	76.19697859104373	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.r2	Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	296418.0	0.0	33-150	35.0	99.56832715694323	76.26002469485658	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.r1	Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	212679.0	0.0	33-150	36.0	99.31615645514484	69.9261986373831	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.r2	Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	212679.0	0.0	33-150	36.0	99.36310635310454	70.00967655480795	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.r1	Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45636.0	0.0	33-150	41.0	98.73564729599438	94.67692172845999	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.r2	Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45636.0	0.0	33-150	41.0	98.72907353843456	94.74189236567622	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.r1	Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32453.0	0.0	33-150	39.0	99.2912827781715	90.88121283086309	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.r2	Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32453.0	0.0	33-150	39.0	99.21424829753798	90.92555387791576	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_007-Ex1-2F-lcwgs-1-2.clmp.r1	Sor-ACeb_007-Ex1-2F-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16644.0	0.0	33-150	38.0	99.29704397981254	89.73642153328527	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_007-Ex1-2F-lcwgs-1-2.clmp.r2	Sor-ACeb_007-Ex1-2F-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16644.0	0.0	33-150	38.0	99.27901946647441	89.85910838740688	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_008-Ex1-3F-lcwgs-1-2.clmp.r1	Sor-ACeb_008-Ex1-3F-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39660.0	0.0	33-150	36.0	99.55874936964196	82.23895612708019	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_008-Ex1-3F-lcwgs-1-2.clmp.r2	Sor-ACeb_008-Ex1-3F-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39660.0	0.0	33-150	36.0	99.47806354009077	82.32609682299547	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_009-Ex1-4F-lcwgs-1-2.clmp.r1	Sor-ACeb_009-Ex1-4F-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11651.0	0.0	33-150	36.0	99.67384773839156	75.40477212256458	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
