#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	730045	686068	93.97	1096	0.15	277	0.04	4583	0.63	38021	5.21
Ecoli	730045	730045	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	730045	730045	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	730045	730043	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	730045	724854	99.28	2	0.00	2	0.00	476	0.07	4711	0.65
Bacteria_24k	730045	706968	96.84	247	0.03	218	0.03	2613	0.36	19999	2.74
Protists_1k	730045	668075	91.51	4371	0.60	8834	1.21	1870	0.26	46895	6.42
Viruses	730045	709571	97.20	28	0.00	14	0.00	2247	0.31	18185	2.49
Fungi_RefSeq_release	730045	685052	93.83	933	0.13	231	0.03	5005	0.69	38824	5.32
Coral	730045	702298	96.20	166	0.02	20	0.00	3986	0.55	23575	3.23
Bird	730045	694679	95.16	592	0.08	141	0.02	4604	0.63	30029	4.11
Plant	730045	702854	96.27	188	0.03	27	0.00	3480	0.48	23496	3.22

%Hit_no_genomes: 90.65
