#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	197185280	187803772	95.25	300993	0.15	76244	0.04	974453	0.49	8029818	4.07
Ecoli	197185280	197184997	100.00	0	0.00	0	0.00	102	0.00	181	0.00
PhiX	197185280	197180730	100.00	0	0.00	0	0.00	4500	0.00	50	0.00
Contamnts_Adaptrs	197185280	197183954	100.00	2	0.00	0	0.00	223	0.00	1101	0.00
Vectors	197185280	196130423	99.47	739	0.00	100	0.00	99073	0.05	954945	0.48
Bacteria_24k	197185280	191950118	97.34	90440	0.05	91227	0.05	541556	0.27	4511939	2.29
Protists_1k	197185280	184090028	93.36	974378	0.49	1845544	0.94	436169	0.22	9839161	4.99
Viruses	197185280	192683328	97.72	7294	0.00	2709	0.00	464126	0.24	4027823	2.04
Fungi_RefSeq_release	197185280	187687871	95.18	212876	0.11	61578	0.03	1040004	0.53	8182951	4.15
Coral	197185280	191145195	96.94	39901	0.02	7427	0.00	828713	0.42	5164044	2.62
Bird	197185280	189596476	96.15	142279	0.07	36207	0.02	995938	0.51	6414380	3.25
Plant	197185280	191438474	97.09	41077	0.02	8416	0.00	729263	0.37	4968050	2.52

%Hit_no_genomes: 92.53
