#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	477981	454479	95.08	650	0.14	157	0.03	2537	0.53	20158	4.22
Ecoli	477981	477981	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	477981	477981	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	477981	477978	100.00	0	0.00	0	0.00	1	0.00	2	0.00
Vectors	477981	475507	99.48	0	0.00	0	0.00	216	0.05	2258	0.47
Bacteria_24k	477981	465805	97.45	161	0.03	131	0.03	1379	0.29	10505	2.20
Protists_1k	477981	444503	92.99	2523	0.53	4928	1.03	1082	0.23	24945	5.22
Viruses	477981	467282	97.77	7	0.00	8	0.00	1164	0.24	9520	1.99
Fungi_RefSeq_release	477981	454244	95.03	476	0.10	126	0.03	2759	0.58	20376	4.26
Coral	477981	463499	96.97	89	0.02	14	0.00	2141	0.45	12238	2.56
Bird	477981	459153	96.06	375	0.08	86	0.02	2670	0.56	15697	3.28
Plant	477981	463665	97.01	93	0.02	20	0.00	1849	0.39	12354	2.58

%Hit_no_genomes: 92.27
