#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	667463	635718	95.24	902	0.14	229	0.03	3468	0.52	27146	4.07
Ecoli	667463	667463	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	667463	667463	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	667463	667463	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	667463	663565	99.41	2	0.00	0	0.00	312	0.05	3584	0.54
Bacteria_24k	667463	650475	97.45	135	0.02	110	0.02	1874	0.28	14869	2.23
Protists_1k	667463	622546	93.27	3462	0.52	6546	0.98	1396	0.21	33513	5.02
Viruses	667463	652409	97.75	31	0.00	11	0.00	1591	0.24	13421	2.01
Fungi_RefSeq_release	667463	635116	95.16	726	0.11	211	0.03	3636	0.54	27774	4.16
Coral	667463	647216	96.96	102	0.02	20	0.00	2798	0.42	17327	2.60
Bird	667463	641797	96.15	435	0.07	105	0.02	3353	0.50	21773	3.26
Plant	667463	647778	97.05	149	0.02	31	0.00	2512	0.38	16993	2.55

%Hit_no_genomes: 92.53
