#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10235900	9956488	97.26	9789	0.10	2627	0.03	31536	0.31	235460	2.30
Ecoli	10235900	10235896	100.00	0	0.00	0	0.00	0	0.00	4	0.00
PhiX	10235900	10235900	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10235900	10235893	100.00	0	0.00	0	0.00	1	0.00	6	0.00
Vectors	10235900	10207755	99.73	26	0.00	1	0.00	2032	0.02	26086	0.25
Bacteria_24k	10235900	10082426	98.50	1757	0.02	2035	0.02	15770	0.15	133912	1.31
Protists_1k	10235900	9821698	95.95	35339	0.35	67367	0.66	13234	0.13	298262	2.91
Viruses	10235900	10105916	98.73	261	0.00	104	0.00	13355	0.13	116264	1.14
Fungi_RefSeq_release	10235900	9951426	97.22	7357	0.07	2158	0.02	32816	0.32	242143	2.37
Coral	10235900	10059945	98.28	1401	0.01	298	0.00	24192	0.24	150064	1.47
Bird	10235900	10014098	97.82	5799	0.06	1625	0.02	30518	0.30	183860	1.80
Plant	10235900	10072405	98.41	1471	0.01	274	0.00	21598	0.21	140152	1.37

%Hit_no_genomes: 95.44
