#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16812152	16351919	97.27	14825	0.09	4197	0.02	47799	0.28	393412	2.34
Ecoli	16812152	16812127	100.00	0	0.00	0	0.00	7	0.00	18	0.00
PhiX	16812152	16812152	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16812152	16812147	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	16812152	16762204	99.70	23	0.00	0	0.00	2627	0.02	47298	0.28
Bacteria_24k	16812152	16543434	98.40	3587	0.02	5461	0.03	25039	0.15	234631	1.40
Protists_1k	16812152	16140491	95.99	51495	0.31	107084	0.64	19514	0.12	493568	2.94
Viruses	16812152	16586749	98.66	426	0.00	181	0.00	20196	0.12	204600	1.22
Fungi_RefSeq_release	16812152	16344908	97.21	10946	0.07	3776	0.02	47920	0.29	404602	2.41
Coral	16812152	16521197	98.27	2018	0.01	492	0.00	36330	0.22	252115	1.50
Bird	16812152	16446649	97.83	8981	0.05	2156	0.01	48487	0.29	305879	1.82
Plant	16812152	16539742	98.39	2041	0.01	413	0.00	32294	0.19	237662	1.41

%Hit_no_genomes: 95.52
