#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8612863	8351802	96.97	8834	0.10	2390	0.03	29527	0.34	220310	2.56
Ecoli	8612863	8612854	100.00	0	0.00	0	0.00	3	0.00	6	0.00
PhiX	8612863	8612863	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8612863	8612858	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	8612863	8586825	99.70	25	0.00	3	0.00	2119	0.02	23891	0.28
Bacteria_24k	8612863	8466865	98.31	2409	0.03	2772	0.03	14849	0.17	125968	1.46
Protists_1k	8612863	8227335	95.52	32562	0.38	61361	0.71	12596	0.15	279009	3.24
Viruses	8612863	8492770	98.61	236	0.00	109	0.00	12596	0.15	107152	1.24
Fungi_RefSeq_release	8612863	8347047	96.91	6700	0.08	2025	0.02	30689	0.36	226402	2.63
Coral	8612863	8449470	98.11	1198	0.01	278	0.00	22620	0.26	139297	1.62
Bird	8612863	8405639	97.59	5070	0.06	1509	0.02	28799	0.33	171846	2.00
Plant	8612863	8459877	98.24	1261	0.01	248	0.00	20234	0.23	131243	1.52

%Hit_no_genomes: 94.96
