Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.fp2_repr.R1	Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	631518.0	0.0	33-150	32.0	99.15534578125933	88.38352034304644	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.fp2_repr.R2	Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	631518.0	0.0	33-150	32.0	99.11467857076744	88.3590729005349	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.fp2_repr.R1	Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	98223.0	0.0	33-150	37.0	99.02874072264134	85.77590788308237	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.fp2_repr.R2	Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	98223.0	0.0	33-150	37.0	99.0908443032691	85.79871313236207	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.fp2_repr.R1	Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	280023.0	0.0	33-150	35.0	99.67915730383771	75.79937005174575	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.fp2_repr.R2	Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	280023.0	0.0	33-150	35.0	99.62728406283377	75.79976287662085	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.fp2_repr.R1	Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	194426.0	0.0	33-150	36.0	99.14798645123541	68.87213129931182	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.fp2_repr.R2	Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	194426.0	0.0	33-150	36.0	99.21565474519055	68.92575067120653	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.fp2_repr.R1	Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36573.0	0.0	33-150	39.0	99.12230333852843	90.37147622563093	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.fp2_repr.R2	Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36573.0	0.0	33-150	39.0	99.17972274628825	90.38892078855987	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.fp2_repr.R1	Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29196.0	0.0	33-150	38.0	99.52048225784354	89.95167146184409	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.fp2_repr.R2	Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29196.0	0.0	33-150	38.0	99.44855459652007	89.91714618440882	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sor-ACeb_007-Ex1-2F-lcwgs-1-2.clmp.fp2_repr.R1	Sor-ACeb_007-Ex1-2F-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14896.0	0.0	33-150	37.0	99.56364124597206	88.53994360902256	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
