Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sor-CPnd_001-Ex1-3E-lcwgs-1-3.clmp.fp2_r1_screen	5523002	166952.0	3.0300000000000002	4.0	0.0	0.0	0.0	11.0	0.0	14220.0	0.25	89829.0	1.6199999999999999	249540.0	4.52	75858.0	1.3699999999999999	169327.0	3.07	103023.0	1.86	131011.0	2.37	95094.0	1.73	5242433	94.92
Sor-CPnd_001-Ex1-3E-lcwgs-1-3.clmp.fp2_r2_screen	5523002	168145.0	3.04	2.0	0.0	0.0	0.0	5.0	0.0	15076.0	0.27	91165.0	1.65	250435.0	4.529999999999999	77146.0	1.4	170684.0	3.09	103974.0	1.8900000000000001	132318.0	2.4	96537.0	1.74	5241328	94.9
Sor-CPnd_002-Ex1-5E-lcwgs-1-3.clmp.fp2_r1_screen	5312164	162787.0	3.07	2.0	0.0	0.0	0.0	9.0	0.0	14261.0	0.27	88911.0	1.68	243396.0	4.58	74291.0	1.39	167195.0	3.1500000000000004	100185.0	1.8800000000000001	127496.0	2.41	94272.0	1.77	5040181	94.88
Sor-CPnd_002-Ex1-5E-lcwgs-1-3.clmp.fp2_r2_screen	5312164	164376.0	3.1	2.0	0.0	0.0	0.0	3.0	0.0	14877.0	0.28	90122.0	1.7	244964.0	4.61	75090.0	1.41	168738.0	3.1799999999999997	101511.0	1.91	128584.0	2.4099999999999997	95500.0	1.79	5039118	94.86
Sor-CPnd_003-Ex1-2B-lcwgs-1-3.clmp.fp2_r1_screen	6570815	185225.0	2.82	14.0	0.0	0.0	0.0	13.0	0.0	18134.0	0.28	103301.0	1.56	276887.0	4.21	85345.0	1.2999999999999998	189029.0	2.87	113415.0	1.72	145156.0	2.22	106990.0	1.6199999999999999	6260015	95.27
Sor-CPnd_003-Ex1-2B-lcwgs-1-3.clmp.fp2_r2_screen	6570815	187363.0	2.85	11.0	0.0	0.0	0.0	6.0	0.0	18957.0	0.29000000000000004	104466.0	1.58	278693.0	4.24	86454.0	1.31	190978.0	2.9	114728.0	1.74	146744.0	2.23	108392.0	1.65	6258044	95.24
Sor-CPnd_004-Ex1-1G-lcwgs-1-3.clmp.fp2_r1_screen	9725081	317726.0	3.27	12.0	0.0	0.0	0.0	10.0	0.0	28202.0	0.29000000000000004	171824.0	1.77	477060.0	4.91	139569.0	1.43	324270.0	3.34	193813.0	2.0	248567.0	2.56	180714.0	1.85	9188256	94.48
Sor-CPnd_004-Ex1-1G-lcwgs-1-3.clmp.fp2_r2_screen	9725081	319654.0	3.29	9.0	0.0	0.0	0.0	4.0	0.0	29463.0	0.31000000000000005	173535.0	1.78	478118.0	4.93	141329.0	1.45	326717.0	3.37	195470.0	2.01	250801.0	2.58	182947.0	1.8900000000000001	9188256	94.48
Sor-CPnd_005-Ex1-3D-lcwgs-1-3.clmp.fp2_r1_screen	3858813	119914.0	3.1100000000000003	2.0	0.0	0.0	0.0	3.0	0.0	10962.0	0.29000000000000004	67232.0	1.74	176538.0	4.58	56726.0	1.46	120398.0	3.1100000000000003	72274.0	1.87	93088.0	2.41	67947.0	1.75	3659698	94.84
Sor-CPnd_005-Ex1-3D-lcwgs-1-3.clmp.fp2_r2_screen	3858813	120657.0	3.13	6.0	0.0	0.0	0.0	1.0	0.0	11427.0	0.30000000000000004	67770.0	1.75	177207.0	4.59	57562.0	1.49	121509.0	3.15	72895.0	1.8800000000000001	94204.0	2.44	68887.0	1.78	3659312	94.83
