#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4736035	4598581	97.09	4641	0.10	1347	0.03	14947	0.32	116519	2.46
Ecoli	4736035	4736028	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	4736035	4736035	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4736035	4736034	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	4736035	4721674	99.70	5	0.00	2	0.00	1051	0.02	13303	0.28
Bacteria_24k	4736035	4658878	98.37	868	0.02	1212	0.03	7752	0.16	67325	1.42
Protists_1k	4736035	4535241	95.76	16380	0.35	31714	0.67	6363	0.13	146337	3.09
Viruses	4736035	4670290	98.62	124	0.00	49	0.00	6791	0.14	58781	1.24
Fungi_RefSeq_release	4736035	4597089	97.07	3474	0.07	1005	0.02	15709	0.33	118758	2.51
Coral	4736035	4650472	98.20	637	0.01	137	0.00	11488	0.24	73301	1.55
Bird	4736035	4627427	97.70	2653	0.06	765	0.02	15628	0.33	89562	1.89
Plant	4736035	4655842	98.31	638	0.01	139	0.00	10225	0.22	69191	1.46

%Hit_no_genomes: 95.23
