Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Sor-ABur_001-Ex1-6G-lcwgs-1-T.clmp.r1r2_fastp	1.24709	0.970193	268514168.0	0.360702	99.3900548899423	1.4785484724687608
Sor-ABur_002-Ex1-7G-lcwgs-1-T.clmp.r1r2_fastp	1.0148000000000001	0.969077	142572893.0	0.346638	99.37763735299279	1.5297876075127261
Sor-ABur_003-Ex1-8G-lcwgs-1-T.clmp.r1r2_fastp	0.9466199999999999	0.972854	519641445.0	0.343988	99.47932742789088	1.5946808735544702
Sor-ABur_004-Ex1-9G-lcwgs-1-T.clmp.r1r2_fastp	1.13527	0.970869	294613427.0	0.352525	99.42951459830928	1.482296888480799
Sor-ABur_005-Ex1-10G-lcwgs-1-T.clmp.r1r2_fastp	0.9815229999999999	0.970622	260549683.0	0.354533	99.38770419467696	1.5636845632003442
Sor-ABur_006-Ex1-11G-lcwgs-1-T.clmp.r1r2_fastp	1.09368	0.971243	424338223.0	0.354138	99.41469628876813	1.5080323782771454
Sor-ABur_007-Ex1-12G-lcwgs-1-T.clmp.r1r2_fastp	1.1464	0.971845	259745362.0	0.348502	99.45216602463054	1.4989897125187672
Sor-ABur_008-Ex1-1H-lcwgs-1-T.clmp.r1r2_fastp	1.1168	0.969172	389189449.0	0.350168	99.37045388783014	1.4552048930884127
Sor-ABur_009-Ex1-2H-lcwgs-1-T.clmp.r1r2_fastp	1.06935	0.971428	317012063.0	0.357009	99.4416686616265	1.5010612394254754
Sor-ABur_010-Ex1-3H-lcwgs-1-T.clmp.r1r2_fastp	1.01315	0.971733	197307804.0	0.352643	99.41990779954078	1.5359205866308392
Sor-ABur_011-Ex1-4H-lcwgs-1-T.clmp.r1r2_fastp	0.8575360000000001	0.973797	125593588.0	0.34906	99.49556223375905	1.6097709452420659
Sor-ABur_012-Ex1-5H-lcwgs-1-T.clmp.r1r2_fastp	1.18245	0.969599	130969201.0	0.343368	99.41646353361683	1.4074255325079987
Sor-ABur_013-Ex1-6H-lcwgs-1-T.clmp.r1r2_fastp	1.5231700000000001	0.966939	142224590.0	0.348675	99.31193517484827	1.3223278829153982
Sor-ABur_014-Ex1-7H-lcwgs-1-T.clmp.r1r2_fastp	1.17337	0.969128	273461696.0	0.350791	99.35989329570101	1.3996751830630743
Sor-ABur_015-Ex1-8H-lcwgs-1-T.clmp.r1r2_fastp	0.844141	0.973853	139203587.0	0.350838	99.4979528725942	1.6640392362935716
Sor-ABur_016-Ex1-9H-lcwgs-1-T.clmp.r1r2_fastp	1.18116	0.971202	155238908.0	0.343314	99.43060453637177	1.4780478943643003
Sor-ACan_001-Ex1-1A-lcwgs-1-T.clmp.r1r2_fastp	1.38917	0.961973	216239030.0	0.345322	99.12053446846795	1.1316636747206243
Sor-ACan_002-Ex1-2A-lcwgs-1-T.clmp.r1r2_fastp	0.9851800000000001	0.969891	193202873.0	0.348268	99.39586803812857	1.544359319372648
Sor-ACan_003-Ex1-3A-lcwgs-1-T.clmp.r1r2_fastp	1.14703	0.967441	215833769.0	0.347453	99.31963940698685	1.3809440169378078
Sor-ACan_004-Ex1-4A-lcwgs-1-T.clmp.r1r2_fastp	1.03118	0.970266	511814336.0	0.350726	99.40697939633544	1.4748711010291746
Sor-ACan_005-Ex1-5A-lcwgs-1-T.clmp.r1r2_fastp	1.09905	0.970251	504417273.0	0.344805	99.41836797974803	1.459029349141406
Sor-ACan_006-Ex1-6A-lcwgs-1-T.clmp.r1r2_fastp	1.41045	0.968074	1055925441.0	0.339452	99.35474442273532	1.3768139098873038
Sor-ACan_007-Ex1-7A-lcwgs-1-T.clmp.r1r2_fastp	1.06057	0.96936	615910521.0	0.347436	99.38864260273577	1.448853897064019
Sor-ACan_008-Ex1-8A-lcwgs-1-T.clmp.r1r2_fastp	1.14895	0.969169	502007329.0	0.345971	99.37820278735298	1.4408680682351713
Sor-ACan_009-Ex1-9A-lcwgs-1-T.clmp.r1r2_fastp	1.1592200000000001	0.969764	308527129.0	0.35137	99.39481010964647	1.437254314821068
Sor-ACan_010-Ex1-10A-lcwgs-1-T.clmp.r1r2_fastp	1.00374	0.969416	246476924.0	0.349664	99.3465634821982	1.498030591377784
Sor-ACan_011-Ex1-11A-lcwgs-1-T.clmp.r1r2_fastp	1.08456	0.969898	178798623.0	0.350383	99.38282501179468	1.4675691607211823
Sor-ACan_012-Ex1-12A-lcwgs-1-T.clmp.r1r2_fastp	1.12927	0.970334	130666101.0	0.342334	99.41567612098387	1.4772861009768152
Sor-ACan_013-Ex1-1B-lcwgs-1-T.clmp.r1r2_fastp	0.0721289	0.953009	9389863.0	0.368835	98.48488068169743	1.7934932744002212
Sor-ACan_014-Ex1-2B-lcwgs-1-T.clmp.r1r2_fastp	0.869167	0.973352	195952086.0	0.354068	99.47012993850461	1.5796445658703886
Sor-ACan_015-Ex1-3B-lcwgs-1-T.clmp.r1r2_fastp	0.958922	0.972767	257511670.0	0.346915	99.45988565503535	1.63438413571624
Sor-ACan_016-Ex1-4B-lcwgs-1-T.clmp.r1r2_fastp	0.837634	0.97387	293643801.0	0.354378	99.48906681765311	1.6624099158701926
Sor-ACan_017-Ex1-5B-lcwgs-1-T.clmp.r1r2_fastp	0.8362980000000001	0.974077	174416116.0	0.3572	99.48610730970205	1.6418965117114042
Sor-ACan_018-Ex1-6B-lcwgs-1-T.clmp.r1r2_fastp	2.50504	0.960522	308877468.0	0.364379	99.05356519966921	0.9434561252924785
Sor-ACan_019-Ex1-7B-lcwgs-1-T.clmp.r1r2_fastp	0.32491400000000004	0.954509	10476238.0	0.385096	98.74081041134806	1.7141102174789333
Sor-ACan_020-Ex1-8B-lcwgs-1-T.clmp.r1r2_fastp	0.8428700000000001	0.973354	244265300.0	0.361594	99.4605010199009	1.6455525428600337
Sor-ACan_021-Ex1-9B-lcwgs-1-T.clmp.r1r2_fastp	5.31869	0.938867	100206343.0	0.592	97.84530160662496	0.3168749328654803
Sor-ACan_022-Ex1-10B-lcwgs-1-T.clmp.r1r2_fastp	1.04257	0.968773	200295635.0	0.354163	99.33043777121554	1.4637485164382056
Sor-ACan_023-Ex1-11B-lcwgs-1-T.clmp.r1r2_fastp	1.2424899999999999	0.96879	329838967.0	0.356793	99.33821035452284	1.3907522954792868
Sor-ACan_024-Ex1-12B-lcwgs-1-T.clmp.r1r2_fastp	1.34998	0.967802	85382076.0	0.351181	99.34045370033206	1.3342850735146945
Sor-ACan_025-Ex1-1C-lcwgs-1-T.clmp.r1r2_fastp	0.9873780000000001	0.968782	570330715.0	0.35559	99.3415568774109	1.4323718022592786
Sor-ACan_026-Ex1-2C-lcwgs-1-T.clmp.r1r2_fastp	5.57618	0.9386	133683255.0	0.574085	97.961180141887	0.3962370748982865
Sor-ACan_027-Ex1-3C-lcwgs-1-T.clmp.r1r2_fastp	0.9404779999999999	0.971199	332346902.0	0.352917	99.42172995073561	1.5430588603282058
Sor-ACan_028-Ex1-4C-lcwgs-1-T.clmp.r1r2_fastp	0.843536	0.97377	288539407.0	0.353469	99.49442016433603	1.616448575935071
Sor-ACan_029-Ex1-5C-lcwgs-1-T.clmp.r1r2_fastp	1.1281599999999998	0.969839	622518833.0	0.358847	99.39604500702137	1.3841759954313932
