Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L2-clmp.fp2_r1_screen	2550076	84693.0	3.32	31.0	0.0	0.0	0.0	11.0	0.0	5231.0	0.2	72583.0	2.84	135763.0	5.32	34116.0	1.3299999999999998	84018.0	3.29	52558.0	2.05	66635.0	2.62	46423.0	1.81	2375140	93.14
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L2-clmp.fp2_r2_screen	2550076	84929.0	3.33	25.0	0.0	0.0	0.0	1.0	0.0	5552.0	0.22	72706.0	2.8499999999999996	136768.0	5.36	34210.0	1.3299999999999998	84498.0	3.3200000000000003	52671.0	2.06	66834.0	2.62	46405.0	1.82	2374630	93.12
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L3-clmp.fp2_r1_screen	2033271	68389.0	3.37	27.0	0.0	0.0	0.0	6.0	0.0	4480.0	0.22	54382.0	2.6799999999999997	108429.0	5.33	27558.0	1.3499999999999999	68093.0	3.36	42605.0	2.09	54235.0	2.68	37999.0	1.86	1896228	93.26
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L3-clmp.fp2_r2_screen	2033271	68574.0	3.37	24.0	0.0	0.0	0.0	2.0	0.0	4691.0	0.23	54136.0	2.66	108739.0	5.35	27525.0	1.3399999999999999	68278.0	3.3600000000000003	42361.0	2.07	54354.0	2.68	38166.0	1.8800000000000001	1896025	93.25
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L2-clmp.fp2_r1_screen	3446902	135003.0	3.92	112.0	0.0	0.0	0.0	28.0	0.0	9163.0	0.26	183334.0	5.32	220724.0	6.3999999999999995	72158.0	2.09	140703.0	4.09	94668.0	2.74	112953.0	3.2800000000000002	80836.0	2.34	3142885	91.18
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L2-clmp.fp2_r2_screen	3446902	135009.0	3.91	116.0	0.0	0.0	0.0	8.0	0.0	9316.0	0.27	183211.0	5.3100000000000005	221297.0	6.42	72010.0	2.09	140786.0	4.09	94535.0	2.74	113166.0	3.29	81009.0	2.35	3142540	91.17
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L3-clmp.fp2_r1_screen	2799962	109004.0	3.89	97.0	0.0	0.0	0.0	19.0	0.0	7517.0	0.27	152143.0	5.4399999999999995	180407.0	6.44	58543.0	2.08	114196.0	4.08	76707.0	2.73	91546.0	3.27	65534.0	2.3400000000000003	2549645	91.06
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L3-clmp.fp2_r2_screen	2799962	108782.0	3.89	104.0	0.0	0.0	0.0	18.0	0.0	7644.0	0.27	151905.0	5.42	180264.0	6.44	58416.0	2.08	113873.0	4.07	76626.0	2.74	91469.0	3.2800000000000002	65429.0	2.34	2549925	91.07
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L2-clmp.fp2_r1_screen	6611232	125264.0	1.9	26.0	0.0	0.0	0.0	22.0	0.0	5688.0	0.09	76007.0	1.15	206399.0	3.12	49652.0	0.75	127811.0	1.9300000000000002	73662.0	1.11	96171.0	1.46	63847.0	0.9600000000000001	6371905	96.38
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L2-clmp.fp2_r2_screen	6611232	125582.0	1.9	28.0	0.0	0.0	0.0	9.0	0.0	5988.0	0.09	76481.0	1.16	207974.0	3.14	50089.0	0.75	128630.0	1.9400000000000002	73957.0	1.12	96435.0	1.46	63982.0	0.9700000000000001	6370583	96.36
