Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Sor-ABur_001-Ex1-6G-lcwgs-1-T	9.14286	0.960686	313828996.0	0.36055	95.335999196697	82.46891630882274
Sor-ABur_002-Ex1-7G-lcwgs-1-T	7.38822	0.958916	164255263.0	0.346895	95.32823931218036	82.82825372052197
Sor-ABur_003-Ex1-8G-lcwgs-1-T	8.28053	0.963054	586926807.0	0.344305	97.57978966981472	87.21051396186544
Sor-ABur_004-Ex1-9G-lcwgs-1-T	8.82	0.960578	339517862.0	0.353098	95.47878326670168	82.44131769901071
Sor-ABur_005-Ex1-10G-lcwgs-1-T	8.00904	0.960458	304357603.0	0.355407	93.64210910963284	87.32455229727074
Sor-ABur_006-Ex1-11G-lcwgs-1-T	8.85068	0.962031	508051889.0	0.35516	93.292666605906	84.57172711505551
Sor-ABur_007-Ex1-12G-lcwgs-1-T	9.38259	0.961564	297760921.0	0.349017	96.58092364413592	84.34408130013445
Sor-ABur_008-Ex1-1H-lcwgs-1-T	8.00607	0.958082	445495232.0	0.350568	96.42572494788992	81.31579901233519
Sor-ABur_009-Ex1-2H-lcwgs-1-T	8.70459	0.961641	367073140.0	0.357938	94.16611153224757	84.78436377767058
Sor-ABur_010-Ex1-3H-lcwgs-1-T	8.50294	0.961929	229009960.0	0.352884	94.4088643214402	86.6173613962961
Sor-ABur_011-Ex1-4H-lcwgs-1-T	8.13286	0.96554	145916430.0	0.349225	94.23702973474862	89.81481693757307
Sor-ABur_012-Ex1-5H-lcwgs-1-T	8.44679	0.959592	152991979.0	0.343732	94.6038286866887	79.58390565640816
Sor-ABur_013-Ex1-6H-lcwgs-1-T	9.38374	0.95533	164400372.0	0.348887	94.85570401022808	73.51269482642515
