Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Sor-ACeb_001-Ex1-8E-lcwgs-1-T.clmp.fp2_r1_screen	36099.0	50204.0	4342.0	3095.0	1824.0	642.0	545.0	116.0	4.0	0.0	124404.0	1937502.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-T.clmp.fp2_r2_screen	36049.0	49743.0	4331.0	3172.0	1819.0	549.0	554.0	127.0	1.0	0.0	124067.0	1938365.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-T.clmp.fp2_r1_screen	12372.0	50356.0	920.0	624.0	377.0	89.0	82.0	48.0	0.0	0.0	56355.0	705672.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-T.clmp.fp2_r2_screen	12529.0	50006.0	900.0	600.0	368.0	83.0	85.0	43.0	2.0	0.0	55532.0	706747.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-T.clmp.fp2_r1_screen	10094.0	2113.0	1006.0	772.0	484.0	119.0	121.0	25.0	1.0	0.0	29514.0	740306.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-T.clmp.fp2_r2_screen	10242.0	2117.0	1003.0	698.0	501.0	140.0	104.0	35.0	1.0	0.0	29330.0	740384.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-T.clmp.fp2_r1_screen	12536.0	23983.0	1489.0	966.0	483.0	106.0	89.0	38.0	1.0	0.0	57717.0	819797.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-T.clmp.fp2_r2_screen	12558.0	23548.0	1536.0	928.0	452.0	93.0	91.0	48.0	2.0	0.0	57418.0	820531.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-T.clmp.fp2_r1_screen	3778.0	39517.0	9228.0	388.0	27.0	9.0	4.0	24.0	0.0	0.0	21249.0	124234.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-T.clmp.fp2_r2_screen	3670.0	39308.0	9298.0	407.0	37.0	7.0	7.0	25.0	2.0	0.0	20411.0	125286.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	3425.0	7418.0	286.0	150.0	102.0	20.0	11.0	13.0	0.0	0.0	16669.0	182188.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	3406.0	7452.0	294.0	176.0	107.0	19.0	21.0	10.0	1.0	0.0	16419.0	182377.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-T.clmp.fp2_r1_screen	9200.0	25032.0	640.0	423.0	279.0	66.0	62.0	27.0	1.0	0.0	46048.0	540575.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-T.clmp.fp2_r2_screen	9178.0	24557.0	649.0	460.0	271.0	64.0	68.0	31.0	1.0	0.0	45876.0	541198.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-T.clmp.fp2_r1_screen	5912.0	2384.0	622.0	458.0	289.0	93.0	90.0	22.0	0.0	0.0	18267.0	415659.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-T.clmp.fp2_r2_screen	5979.0	2405.0	565.0	501.0	322.0	96.0	83.0	22.0	1.0	0.0	18163.0	415659.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-T.clmp.fp2_r1_screen	6831.0	892.0	606.0	482.0	292.0	84.0	76.0	18.0	0.0	0.0	22854.0	472330.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-T.clmp.fp2_r2_screen	6925.0	883.0	578.0	493.0	305.0	84.0	72.0	15.0	1.0	0.0	22829.0	472280.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-T.clmp.fp2_r1_screen	3001.0	5248.0	345.0	184.0	124.0	21.0	20.0	13.0	0.0	0.0	13493.0	197854.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-T.clmp.fp2_r2_screen	3060.0	5153.0	342.0	172.0	114.0	32.0	30.0	7.0	2.0	0.0	13493.0	197898.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-T.clmp.fp2_r1_screen	2438.0	24241.0	1456.0	63.0	20.0	5.0	8.0	24.0	0.0	0.0	12019.0	93749.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-T.clmp.fp2_r2_screen	2402.0	24093.0	1487.0	69.0	17.0	8.0	5.0	23.0	1.0	0.0	11633.0	94285.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-T.clmp.fp2_r1_screen	11735.0	15075.0	951.0	680.0	434.0	93.0	92.0	48.0	3.0	0.0	56339.0	696340.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-T.clmp.fp2_r2_screen	12109.0	14892.0	980.0	675.0	407.0	107.0	84.0	38.0	2.0	0.0	56078.0	696418.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-T.clmp.fp2_r1_screen	1095.0	9248.0	92.0	36.0	18.0	5.0	7.0	6.0	0.0	0.0	5336.0	49140.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-T.clmp.fp2_r2_screen	1159.0	9158.0	96.0	31.0	16.0	3.0	5.0	6.0	0.0	0.0	5031.0	49478.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-T.clmp.fp2_r1_screen	1301.0	7749.0	68.0	55.0	37.0	3.0	6.0	12.0	0.0	0.0	5730.0	65342.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-T.clmp.fp2_r2_screen	1232.0	7648.0	63.0	49.0	35.0	6.0	4.0	8.0	1.0	0.0	5602.0	65655.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-T.clmp.fp2_r1_screen	8337.0	18110.0	620.0	422.0	285.0	56.0	40.0	25.0	0.0	0.0	39423.0	491337.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-T.clmp.fp2_r2_screen	8310.0	17789.0	620.0	399.0	285.0	70.0	63.0	30.0	1.0	0.0	39360.0	491728.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-T.clmp.fp2_r1_screen	20666.0	53412.0	1220.0	929.0	595.0	117.0	101.0	61.0	1.0	0.0	105882.0	1077236.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-T.clmp.fp2_r2_screen	20425.0	52725.0	1171.0	964.0	591.0	113.0	92.0	64.0	2.0	0.0	105073.0	1079000.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-T.clmp.fp2_r1_screen	13627.0	26191.0	2151.0	653.0	431.0	97.0	74.0	29.0	2.0	0.0	66751.0	748069.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-T.clmp.fp2_r2_screen	13818.0	25831.0	2178.0	669.0	413.0	82.0	69.0	42.0	2.0	0.0	66129.0	748842.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-T.clmp.fp2_r1_screen	3399.0	7330.0	418.0	196.0	125.0	27.0	24.0	13.0	1.0	0.0	15572.0	203772.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-T.clmp.fp2_r2_screen	3409.0	7161.0	445.0	211.0	137.0	28.0	22.0	13.0	1.0	0.0	15448.0	204002.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-T.clmp.fp2_r1_screen	655.0	81.0	69.0	50.0	37.0	16.0	14.0	3.0	0.0	0.0	2145.0	41542.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-T.clmp.fp2_r2_screen	655.0	78.0	71.0	50.0	36.0	13.0	9.0	4.0	1.0	0.0	2162.0	41533.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-T.clmp.fp2_r1_screen	622.0	244.0	79.0	52.0	35.0	7.0	10.0	3.0	0.0	0.0	2411.0	41622.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-T.clmp.fp2_r2_screen	612.0	239.0	79.0	64.0	45.0	6.0	14.0	2.0	0.0	0.0	2434.0	41590.0
Sor-ACeb_021-Ex1-4G-lcwgs-1-T.clmp.fp2_r1_screen	610.0	69.0	65.0	42.0	33.0	8.0	8.0	0.0	0.0	0.0	1962.0	36700.0
Sor-ACeb_021-Ex1-4G-lcwgs-1-T.clmp.fp2_r2_screen	569.0	66.0	49.0	58.0	32.0	9.0	11.0	2.0	0.0	0.0	1938.0	36763.0
Sor-ACeb_022-Ex1-5G-lcwgs-1-T.clmp.fp2_r1_screen	3142.0	29605.0	456.0	129.0	62.0	14.0	13.0	31.0	1.0	0.0	15311.0	136860.0
Sor-ACeb_022-Ex1-5G-lcwgs-1-T.clmp.fp2_r2_screen	3102.0	29342.0	479.0	143.0	59.0	21.0	22.0	41.0	0.0	0.0	14924.0	137491.0
Sor-CBur_001-Ex1-2C-lcwgs-1-T.clmp.fp2_r1_screen	44513.0	1059.0	4581.0	3671.0	2332.0	706.0	647.0	145.0	14.0	0.0	166877.0	2432781.0
Sor-CBur_001-Ex1-2C-lcwgs-1-T.clmp.fp2_r2_screen	44460.0	1057.0	4595.0	3522.0	2412.0	668.0	625.0	144.0	11.0	0.0	166519.0	2433313.0
Sor-CBur_003-Ex1-1G-lcwgs-1-T.clmp.fp2_r1_screen	15850.0	509.0	1781.0	1375.0	958.0	270.0	231.0	74.0	1.0	0.0	58582.0	1117814.0
Sor-CBur_003-Ex1-1G-lcwgs-1-T.clmp.fp2_r2_screen	15990.0	516.0	1733.0	1357.0	945.0	242.0	239.0	59.0	6.0	0.0	58663.0	1117695.0
Sor-CBur_004-Ex1-1H-lcwgs-1-T.clmp.fp2_r1_screen	18368.0	497.0	2078.0	1602.0	1137.0	311.0	295.0	63.0	2.0	0.0	65688.0	1232144.0
Sor-CBur_004-Ex1-1H-lcwgs-1-T.clmp.fp2_r2_screen	18421.0	499.0	2035.0	1512.0	1114.0	274.0	268.0	61.0	5.0	0.0	65720.0	1232276.0
Sor-CBur_005-Ex1-8H-lcwgs-1-T.clmp.fp2_r1_screen	40629.0	1108.0	4436.0	3365.0	2339.0	671.0	626.0	141.0	13.0	0.0	148368.0	2516567.0
Sor-CBur_005-Ex1-8H-lcwgs-1-T.clmp.fp2_r2_screen	40604.0	1202.0	4301.0	3326.0	2298.0	637.0	606.0	119.0	17.0	0.0	148857.0	2516296.0
Sor-CBur_009-Ex1-3H-lcwgs-1-T.clmp.fp2_r1_screen	46816.0	1197.0	4864.0	3943.0	2676.0	747.0	671.0	161.0	10.0	0.0	180859.0	2628080.0
Sor-CBur_009-Ex1-3H-lcwgs-1-T.clmp.fp2_r2_screen	47038.0	1155.0	4848.0	3780.0	2568.0	668.0	681.0	159.0	9.0	0.0	181038.0	2628080.0
Sor-CBur_010-Ex1-2H-lcwgs-1-T.clmp.fp2_r1_screen	46119.0	1085.0	4810.0	3931.0	2696.0	713.0	693.0	158.0	12.0	0.0	175306.0	2704828.0
Sor-CBur_010-Ex1-2H-lcwgs-1-T.clmp.fp2_r2_screen	46308.0	1025.0	4707.0	3781.0	2601.0	673.0	723.0	157.0	14.0	0.0	175240.0	2705122.0
Sor-CBur_011-Ex1-5F-lcwgs-1-T.clmp.fp2_r1_screen	86957.0	2276.0	9058.0	6905.0	4772.0	1304.0	1206.0	330.0	22.0	0.0	333892.0	5265831.0
Sor-CBur_011-Ex1-5F-lcwgs-1-T.clmp.fp2_r2_screen	87034.0	2284.0	8877.0	6861.0	4652.0	1238.0	1191.0	282.0	21.0	0.0	333140.0	5266973.0
Sor-CBur_012-Ex1-3E-lcwgs-1-T.clmp.fp2_r1_screen	61632.0	1758.0	6598.0	5178.0	3666.0	930.0	917.0	221.0	14.0	0.0	232422.0	3853355.0
Sor-CBur_012-Ex1-3E-lcwgs-1-T.clmp.fp2_r2_screen	61673.0	1764.0	6532.0	5057.0	3532.0	943.0	869.0	217.0	16.0	0.0	232733.0	3853355.0
Sor-CBur_013-Ex1-6B-lcwgs-1-T.clmp.fp2_r1_screen	43285.0	1260.0	4422.0	3521.0	2515.0	661.0	614.0	127.0	17.0	0.0	160396.0	2479914.0
Sor-CBur_013-Ex1-6B-lcwgs-1-T.clmp.fp2_r2_screen	42923.0	1231.0	4444.0	3411.0	2341.0	644.0	605.0	122.0	14.0	0.0	160813.0	2480184.0
Sor-CBur_014-Ex1-6H-lcwgs-1-T.clmp.fp2_r1_screen	71918.0	1742.0	7725.0	6019.0	4174.0	1188.0	1078.0	208.0	15.0	0.0	272815.0	3736937.0
Sor-CBur_014-Ex1-6H-lcwgs-1-T.clmp.fp2_r2_screen	72076.0	1760.0	7602.0	5797.0	3949.0	1111.0	983.0	206.0	9.0	0.0	272979.0	3737347.0
Sor-CBur_015-Ex1-2D-lcwgs-1-T.clmp.fp2_r1_screen	39736.0	869.0	4291.0	3449.0	2430.0	670.0	634.0	150.0	13.0	0.0	146771.0	2656255.0
Sor-CBur_015-Ex1-2D-lcwgs-1-T.clmp.fp2_r2_screen	40151.0	880.0	4418.0	3250.0	2361.0	629.0	551.0	134.0	14.0	0.0	147481.0	2655399.0
Sor-CBur_016-Ex1-6G-lcwgs-1-T.clmp.fp2_r1_screen	82328.0	2044.0	8816.0	6795.0	4521.0	1313.0	1276.0	272.0	20.0	0.0	314031.0	4736665.0
Sor-CBur_016-Ex1-6G-lcwgs-1-T.clmp.fp2_r2_screen	81477.0	2076.0	8730.0	6750.0	4801.0	1272.0	1242.0	261.0	17.0	0.0	314790.0	4736665.0
Sor-CBur_020-Ex1-7D-lcwgs-1-T.clmp.fp2_r1_screen	12350.0	364.0	1278.0	1037.0	716.0	187.0	161.0	27.0	4.0	0.0	46216.0	670206.0
Sor-CBur_020-Ex1-7D-lcwgs-1-T.clmp.fp2_r2_screen	12214.0	342.0	1257.0	1009.0	685.0	181.0	157.0	34.0	0.0	0.0	46461.0	670206.0
Sor-CBur_021-Ex1-5C-lcwgs-1-T.clmp.fp2_r1_screen	34231.0	1105.0	3630.0	2783.0	2040.0	490.0	466.0	109.0	7.0	0.0	133137.0	2224124.0
Sor-CBur_021-Ex1-5C-lcwgs-1-T.clmp.fp2_r2_screen	34436.0	1097.0	3558.0	2720.0	1961.0	491.0	462.0	121.0	8.0	0.0	132663.0	2224605.0
Sor-CBur_022-Ex1-1A-lcwgs-1-T.clmp.fp2_r1_screen	13206.0	492.0	1444.0	1171.0	813.0	190.0	177.0	40.0	2.0	0.0	48489.0	1009273.0
Sor-CBur_022-Ex1-1A-lcwgs-1-T.clmp.fp2_r2_screen	13116.0	517.0	1400.0	1096.0	842.0	184.0	180.0	52.0	6.0	0.0	48093.0	1009811.0
Sor-CBur_023-Ex1-5E-lcwgs-1-T.clmp.fp2_r1_screen	58023.0	1819.0	6221.0	4816.0	3524.0	896.0	871.0	173.0	10.0	0.0	216765.0	3882347.0
Sor-CBur_023-Ex1-5E-lcwgs-1-T.clmp.fp2_r2_screen	57832.0	1771.0	6176.0	4759.0	3381.0	846.0	813.0	209.0	15.0	0.0	216899.0	3882764.0
Sor-CBur_025-Ex1-8B-lcwgs-1-T.clmp.fp2_r1_screen	30442.0	777.0	3267.0	2490.0	1758.0	507.0	472.0	106.0	5.0	0.0	115160.0	1719063.0
Sor-CBur_025-Ex1-8B-lcwgs-1-T.clmp.fp2_r2_screen	30703.0	744.0	3167.0	2546.0	1693.0	402.0	400.0	89.0	6.0	0.0	114859.0	1719438.0
Sor-CBur_028-Ex1-2E-lcwgs-1-T.clmp.fp2_r1_screen	53869.0	1155.0	5939.0	4486.0	3194.0	891.0	822.0	200.0	18.0	0.0	200832.0	3551207.0
Sor-CBur_028-Ex1-2E-lcwgs-1-T.clmp.fp2_r2_screen	54496.0	1282.0	5658.0	4471.0	3168.0	796.0	806.0	157.0	15.0	0.0	200557.0	3551207.0
Sor-CBur_033-Ex1-3A-lcwgs-1-T.clmp.fp2_r1_screen	30962.0	726.0	3290.0	2554.0	1788.0	465.0	467.0	92.0	4.0	0.0	113849.0	1848361.0
Sor-CBur_033-Ex1-3A-lcwgs-1-T.clmp.fp2_r2_screen	30920.0	763.0	3097.0	2416.0	1704.0	424.0	420.0	88.0	9.0	0.0	113555.0	1849162.0
Sor-CBur_034-Ex1-3C-lcwgs-1-T.clmp.fp2_r1_screen	30118.0	771.0	3155.0	2544.0	1744.0	452.0	447.0	105.0	3.0	0.0	110951.0	1861624.0
Sor-CBur_034-Ex1-3C-lcwgs-1-T.clmp.fp2_r2_screen	30257.0	848.0	3214.0	2574.0	1754.0	448.0	408.0	94.0	8.0	0.0	110887.0	1861422.0
Sor-CBur_036-Ex1-3F-lcwgs-1-T.clmp.fp2_r1_screen	59329.0	1748.0	6573.0	5108.0	3536.0	874.0	856.0	207.0	12.0	1.0	222468.0	4019854.0
Sor-CBur_036-Ex1-3F-lcwgs-1-T.clmp.fp2_r2_screen	59199.0	1730.0	6452.0	5116.0	3421.0	845.0	873.0	200.0	14.0	0.0	221134.0	4021582.0
Sor-CBur_037-Ex1-5A-lcwgs-1-T.clmp.fp2_r1_screen	33650.0	770.0	3339.0	2728.0	1732.0	492.0	446.0	86.0	8.0	0.0	127639.0	1674568.0
Sor-CBur_037-Ex1-5A-lcwgs-1-T.clmp.fp2_r2_screen	33630.0	823.0	3347.0	2622.0	1827.0	476.0	427.0	102.0	4.0	0.0	128001.0	1674199.0
Sor-CBur_040-Ex1-4B-lcwgs-1-T.clmp.fp2_r1_screen	29388.0	794.0	3060.0	2332.0	1652.0	405.0	412.0	87.0	7.0	0.0	106188.0	1897043.0
Sor-CBur_040-Ex1-4B-lcwgs-1-T.clmp.fp2_r2_screen	29185.0	731.0	2971.0	2334.0	1696.0	413.0	423.0	97.0	6.0	0.0	106469.0	1897043.0
Sor-CBur_041-Ex1-7F-lcwgs-1-T.clmp.fp2_r1_screen	14007.0	432.0	1538.0	1224.0	886.0	210.0	189.0	47.0	2.0	0.0	51119.0	935446.0
Sor-CBur_041-Ex1-7F-lcwgs-1-T.clmp.fp2_r2_screen	13874.0	421.0	1488.0	1190.0	806.0	219.0	167.0	39.0	4.0	0.0	51144.0	935748.0
Sor-CBur_042-Ex1-6C-lcwgs-1-T.clmp.fp2_r1_screen	40694.0	1118.0	4234.0	3361.0	2223.0	599.0	582.0	107.0	13.0	0.0	152720.0	2228086.0
Sor-CBur_042-Ex1-6C-lcwgs-1-T.clmp.fp2_r2_screen	40503.0	1144.0	4147.0	3162.0	2178.0	552.0	519.0	115.0	7.0	0.0	152838.0	2228572.0
Sor-CBur_043-Ex1-1B-lcwgs-1-T.clmp.fp2_r1_screen	7044.0	288.0	778.0	596.0	421.0	102.0	101.0	27.0	2.0	0.0	25479.0	541950.0
Sor-CBur_043-Ex1-1B-lcwgs-1-T.clmp.fp2_r2_screen	7020.0	298.0	759.0	621.0	473.0	91.0	86.0	33.0	2.0	0.0	25513.0	541892.0
Sor-CBur_044-Ex1-6A-lcwgs-1-T.clmp.fp2_r1_screen	38161.0	978.0	3946.0	3172.0	2142.0	560.0	532.0	107.0	10.0	0.0	141126.0	2152426.0
Sor-CBur_044-Ex1-6A-lcwgs-1-T.clmp.fp2_r2_screen	38286.0	954.0	4039.0	3017.0	2089.0	541.0	519.0	113.0	7.0	0.0	141403.0	2152192.0
Sor-CBur_046-Ex1-2A-lcwgs-1-T.clmp.fp2_r1_screen	37664.0	1166.0	4076.0	3023.0	2223.0	553.0	547.0	122.0	5.0	0.0	138253.0	2625436.0
Sor-CBur_046-Ex1-2A-lcwgs-1-T.clmp.fp2_r2_screen	37612.0	1098.0	3905.0	2961.0	2155.0	476.0	528.0	123.0	4.0	0.0	137926.0	2626280.0
Sor-CBur_049-Ex1-7B-lcwgs-1-T.clmp.fp2_r1_screen	8848.0	287.0	896.0	765.0	512.0	112.0	107.0	32.0	5.0	0.0	32691.0	561973.0
Sor-CBur_049-Ex1-7B-lcwgs-1-T.clmp.fp2_r2_screen	8953.0	307.0	959.0	750.0	527.0	113.0	120.0	22.0	7.0	0.0	32618.0	561852.0
Sor-CBur_050-Ex1-6D-lcwgs-1-T.clmp.fp2_r1_screen	83428.0	2177.0	8874.0	6993.0	4791.0	1324.0	1248.0	237.0	13.0	0.0	319957.0	4660422.0
Sor-CBur_050-Ex1-6D-lcwgs-1-T.clmp.fp2_r2_screen	84085.0	2060.0	8789.0	6816.0	4670.0	1318.0	1141.0	253.0	19.0	0.0	320400.0	4659913.0
Sor-CBur_051-Ex1-8D-lcwgs-1-T.clmp.fp2_r1_screen	77170.0	1809.0	8105.0	6422.0	4403.0	1228.0	1151.0	227.0	19.0	0.0	289776.0	4116733.0
Sor-CBur_051-Ex1-8D-lcwgs-1-T.clmp.fp2_r2_screen	77075.0	1798.0	8042.0	6365.0	4264.0	1166.0	1052.0	241.0	14.0	0.0	288941.0	4118085.0
Sor-CBur_052-Ex1-5B-lcwgs-1-T.clmp.fp2_r1_screen	15500.0	537.0	1601.0	1267.0	902.0	186.0	191.0	59.0	4.0	0.0	60300.0	1065203.0
Sor-CBur_052-Ex1-5B-lcwgs-1-T.clmp.fp2_r2_screen	15771.0	563.0	1505.0	1166.0	803.0	211.0	177.0	67.0	3.0	0.0	59937.0	1065547.0
Sor-CBur_053-Ex1-8F-lcwgs-1-T.clmp.fp2_r1_screen	74221.0	2157.0	8028.0	6269.0	4396.0	1180.0	1089.0	256.0	30.0	0.0	274424.0	4238227.0
Sor-CBur_053-Ex1-8F-lcwgs-1-T.clmp.fp2_r2_screen	74194.0	2149.0	7895.0	5997.0	4192.0	1151.0	1081.0	248.0	15.0	0.0	274667.0	4238688.0
Sor-CBur_054-Ex1-7A-lcwgs-1-T.clmp.fp2_r1_screen	7517.0	291.0	632.0	555.0	399.0	81.0	60.0	21.0	1.0	0.0	26141.0	589482.0
Sor-CBur_054-Ex1-7A-lcwgs-1-T.clmp.fp2_r2_screen	7509.0	282.0	596.0	551.0	427.0	74.0	74.0	22.0	3.0	0.0	26223.0	589419.0
Sor-CBur_055-Ex1-2G-lcwgs-1-T.clmp.fp2_r1_screen	46324.0	1095.0	5002.0	3980.0	2870.0	791.0	758.0	151.0	10.0	0.0	172501.0	3083017.0
Sor-CBur_055-Ex1-2G-lcwgs-1-T.clmp.fp2_r2_screen	46298.0	1130.0	4893.0	3917.0	2847.0	702.0	715.0	163.0	11.0	0.0	173469.0	3082354.0
Sor-CBur_058-Ex1-8C-lcwgs-1-T.clmp.fp2_r1_screen	35311.0	819.0	3698.0	2879.0	1966.0	517.0	514.0	104.0	8.0	0.0	130486.0	1968491.0
Sor-CBur_058-Ex1-8C-lcwgs-1-T.clmp.fp2_r2_screen	35284.0	758.0	3707.0	2927.0	1847.0	529.0	440.0	98.0	8.0	0.0	130704.0	1968491.0
Sor-CBur_059-Ex1-3G-lcwgs-1-T.clmp.fp2_r1_screen	16910.0	497.0	1830.0	1380.0	895.0	253.0	214.0	63.0	3.0	0.0	61964.0	1042116.0
Sor-CBur_059-Ex1-3G-lcwgs-1-T.clmp.fp2_r2_screen	17134.0	504.0	1764.0	1399.0	989.0	205.0	233.0	52.0	3.0	0.0	62064.0	1041778.0
Sor-CBur_062-Ex1-6E-lcwgs-1-T.clmp.fp2_r1_screen	95038.0	2506.0	10361.0	8013.0	5545.0	1467.0	1447.0	298.0	29.0	0.0	356775.0	5675541.0
Sor-CBur_062-Ex1-6E-lcwgs-1-T.clmp.fp2_r2_screen	95513.0	2371.0	10146.0	7883.0	5429.0	1399.0	1354.0	295.0	20.0	0.0	357685.0	5674925.0
Sor-CBur_064-Ex1-4D-lcwgs-1-T.clmp.fp2_r1_screen	32891.0	921.0	3444.0	2839.0	1905.0	541.0	467.0	86.0	12.0	0.0	122252.0	1938427.0
Sor-CBur_064-Ex1-4D-lcwgs-1-T.clmp.fp2_r2_screen	33024.0	890.0	3340.0	2619.0	1773.0	498.0	398.0	114.0	7.0	0.0	122485.0	1938637.0
Sor-CBur_065-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	8747.0	276.0	922.0	756.0	576.0	113.0	145.0	29.0	1.0	0.0	30890.0	614742.0
Sor-CBur_065-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	8750.0	271.0	944.0	721.0	567.0	118.0	137.0	30.0	1.0	0.0	30719.0	614939.0
Sor-CBur_066-Ex1-3B-lcwgs-1-T.clmp.fp2_r1_screen	34709.0	966.0	3803.0	2977.0	2142.0	501.0	518.0	104.0	7.0	0.0	129515.0	2459964.0
Sor-CBur_066-Ex1-3B-lcwgs-1-T.clmp.fp2_r2_screen	34735.0	983.0	3760.0	2870.0	2074.0	516.0	469.0	120.0	8.0	0.0	128916.0	2460755.0
Sor-CBur_067-Ex1-4H-lcwgs-1-T.clmp.fp2_r1_screen	26482.0	621.0	2749.0	2122.0	1427.0	407.0	348.0	93.0	9.0	0.0	96560.0	1439618.0
Sor-CBur_067-Ex1-4H-lcwgs-1-T.clmp.fp2_r2_screen	26114.0	640.0	2648.0	2135.0	1403.0	378.0	348.0	91.0	4.0	0.0	97214.0	1439461.0
Sor-CBur_068-Ex1-6F-lcwgs-1-T.clmp.fp2_r1_screen	90533.0	2629.0	9917.0	7609.0	5258.0	1456.0	1391.0	297.0	21.0	0.0	337017.0	5521947.0
Sor-CBur_068-Ex1-6F-lcwgs-1-T.clmp.fp2_r2_screen	90690.0	2548.0	9871.0	7480.0	5112.0	1366.0	1280.0	287.0	20.0	0.0	338669.0	5520752.0
Sor-CBur_069-Ex1-5D-lcwgs-1-T.clmp.fp2_r1_screen	31222.0	778.0	3289.0	2559.0	1745.0	481.0	440.0	86.0	10.0	0.0	113194.0	1872599.0
Sor-CBur_069-Ex1-5D-lcwgs-1-T.clmp.fp2_r2_screen	31194.0	747.0	3197.0	2600.0	1676.0	422.0	441.0	104.0	5.0	0.0	113418.0	1872599.0
Sor-CBur_070-Ex1-1E-lcwgs-1-T.clmp.fp2_r1_screen	11888.0	437.0	1253.0	1053.0	740.0	189.0	162.0	35.0	7.0	0.0	42508.0	866666.0
Sor-CBur_070-Ex1-1E-lcwgs-1-T.clmp.fp2_r2_screen	11854.0	392.0	1227.0	1047.0	736.0	182.0	162.0	52.0	3.0	0.0	42617.0	866666.0
Sor-CBur_071-Ex1-4G-lcwgs-1-T.clmp.fp2_r1_screen	59885.0	1531.0	6494.0	5144.0	3564.0	924.0	936.0	187.0	17.0	0.0	221352.0	3721868.0
Sor-CBur_071-Ex1-4G-lcwgs-1-T.clmp.fp2_r2_screen	59927.0	1618.0	6548.0	4994.0	3451.0	992.0	835.0	190.0	17.0	0.0	222669.0	3720661.0
Sor-CBur_073-Ex1-7H-lcwgs-1-T.clmp.fp2_r1_screen	10426.0	276.0	1071.0	909.0	609.0	160.0	152.0	29.0	1.0	0.0	38938.0	617971.0
Sor-CBur_073-Ex1-7H-lcwgs-1-T.clmp.fp2_r2_screen	10536.0	285.0	1135.0	868.0	628.0	156.0	144.0	35.0	0.0	0.0	38851.0	617904.0
Sor-CBur_075-Ex1-5H-lcwgs-1-T.clmp.fp2_r1_screen	29622.0	656.0	3131.0	2517.0	1708.0	480.0	447.0	103.0	8.0	0.0	111392.0	1728079.0
Sor-CBur_075-Ex1-5H-lcwgs-1-T.clmp.fp2_r2_screen	29816.0	668.0	3082.0	2372.0	1585.0	412.0	434.0	102.0	10.0	0.0	111395.0	1728267.0
Sor-CBur_076-Ex1-2B-lcwgs-1-T.clmp.fp2_r1_screen	14857.0	440.0	1686.0	1220.0	937.0	205.0	229.0	64.0	8.0	0.0	54653.0	1120208.0
Sor-CBur_076-Ex1-2B-lcwgs-1-T.clmp.fp2_r2_screen	15003.0	404.0	1586.0	1150.0	855.0	207.0	214.0	54.0	1.0	0.0	54586.0	1120447.0
Sor-CBur_077-Ex1-8E-lcwgs-1-T.clmp.fp2_r1_screen	63560.0	1643.0	6922.0	5197.0	3681.0	994.0	922.0	214.0	12.0	0.0	237662.0	3453385.0
Sor-CBur_077-Ex1-8E-lcwgs-1-T.clmp.fp2_r2_screen	63617.0	1609.0	6967.0	5113.0	3488.0	924.0	864.0	218.0	11.0	0.0	238373.0	3453008.0
