Sample	Unique Reads	Duplicate Reads
Sor-ABur_001-Ex1-6G-lcwgs-1-T.clmp.r1	1338396.0	29432.0
Sor-ABur_001-Ex1-6G-lcwgs-1-T.clmp.r2	1339002.0	28826.0
Sor-ABur_002-Ex1-7G-lcwgs-1-T.clmp.r1	696537.0	15588.0
Sor-ABur_002-Ex1-7G-lcwgs-1-T.clmp.r2	697373.0	14752.0
Sor-ABur_003-Ex1-8G-lcwgs-1-T.clmp.r1	2803413.0	34647.0
Sor-ABur_003-Ex1-8G-lcwgs-1-T.clmp.r2	2803001.0	35059.0
Sor-ABur_004-Ex1-9G-lcwgs-1-T.clmp.r1	1506459.0	26972.0
Sor-ABur_004-Ex1-9G-lcwgs-1-T.clmp.r2	1506765.0	26666.0
Sor-ABur_005-Ex1-10G-lcwgs-1-T.clmp.r1	1404834.0	26337.0
Sor-ABur_005-Ex1-10G-lcwgs-1-T.clmp.r2	1406372.0	24799.0
Sor-ABur_006-Ex1-11G-lcwgs-1-T.clmp.r1	2199300.0	59869.0
Sor-ABur_006-Ex1-11G-lcwgs-1-T.clmp.r2	2200330.0	58839.0
Sor-ABur_007-Ex1-12G-lcwgs-1-T.clmp.r1	1366041.0	20693.0
Sor-ABur_007-Ex1-12G-lcwgs-1-T.clmp.r2	1366550.0	20184.0
Sor-ABur_008-Ex1-1H-lcwgs-1-T.clmp.r1	1965842.0	38618.0
Sor-ABur_008-Ex1-1H-lcwgs-1-T.clmp.r2	1967545.0	36915.0
Sor-ABur_009-Ex1-2H-lcwgs-1-T.clmp.r1	1654815.0	28594.0
Sor-ABur_009-Ex1-2H-lcwgs-1-T.clmp.r2	1654872.0	28537.0
Sor-ABur_010-Ex1-3H-lcwgs-1-T.clmp.r1	1043109.0	18274.0
Sor-ABur_010-Ex1-3H-lcwgs-1-T.clmp.r2	1044394.0	16989.0
Sor-ABur_011-Ex1-4H-lcwgs-1-T.clmp.r1	689523.0	10266.0
Sor-ABur_011-Ex1-4H-lcwgs-1-T.clmp.r2	690292.0	9497.0
Sor-ABur_012-Ex1-5H-lcwgs-1-T.clmp.r1	629718.0	16000.0
Sor-ABur_012-Ex1-5H-lcwgs-1-T.clmp.r2	630499.0	15219.0
Sor-ABur_013-Ex1-6H-lcwgs-1-T.clmp.r1	651779.0	17344.0
Sor-ABur_013-Ex1-6H-lcwgs-1-T.clmp.r2	652563.0	16560.0
Sor-ABur_014-Ex1-7H-lcwgs-1-T.clmp.r1	1302496.0	41030.0
Sor-ABur_014-Ex1-7H-lcwgs-1-T.clmp.r2	1304959.0	38567.0
Sor-ABur_015-Ex1-8H-lcwgs-1-T.clmp.r1	787075.0	6476.0
Sor-ABur_015-Ex1-8H-lcwgs-1-T.clmp.r2	786796.0	6755.0
Sor-ABur_016-Ex1-9H-lcwgs-1-T.clmp.r1	778502.0	19713.0
Sor-ABur_016-Ex1-9H-lcwgs-1-T.clmp.r2	779331.0	18884.0
Sor-ACan_001-Ex1-1A-lcwgs-1-T.clmp.r1	936322.0	24034.0
Sor-ACan_001-Ex1-1A-lcwgs-1-T.clmp.r2	937890.0	22466.0
Sor-ACan_002-Ex1-2A-lcwgs-1-T.clmp.r1	1002396.0	21718.0
Sor-ACan_002-Ex1-2A-lcwgs-1-T.clmp.r2	1003549.0	20565.0
Sor-ACan_003-Ex1-3A-lcwgs-1-T.clmp.r1	1022753.0	30512.0
Sor-ACan_003-Ex1-3A-lcwgs-1-T.clmp.r2	1024473.0	28792.0
Sor-ACan_004-Ex1-4A-lcwgs-1-T.clmp.r1	2502598.0	75390.0
Sor-ACan_004-Ex1-4A-lcwgs-1-T.clmp.r2	2504886.0	73102.0
Sor-ACan_005-Ex1-5A-lcwgs-1-T.clmp.r1	2443007.0	72501.0
Sor-ACan_005-Ex1-5A-lcwgs-1-T.clmp.r2	2447430.0	68078.0
Sor-ACan_006-Ex1-6A-lcwgs-1-T.clmp.r1	4665115.0	247822.0
Sor-ACan_006-Ex1-6A-lcwgs-1-T.clmp.r2	4679684.0	233253.0
Sor-ACan_007-Ex1-7A-lcwgs-1-T.clmp.r1	2944622.0	112346.0
Sor-ACan_007-Ex1-7A-lcwgs-1-T.clmp.r2	2948783.0	108185.0
Sor-ACan_008-Ex1-8A-lcwgs-1-T.clmp.r1	2403996.0	87974.0
Sor-ACan_008-Ex1-8A-lcwgs-1-T.clmp.r2	2408399.0	83571.0
Sor-ACan_009-Ex1-9A-lcwgs-1-T.clmp.r1	1530406.0	39184.0
Sor-ACan_009-Ex1-9A-lcwgs-1-T.clmp.r2	1532415.0	37175.0
Sor-ACan_010-Ex1-10A-lcwgs-1-T.clmp.r1	1259725.0	37111.0
Sor-ACan_010-Ex1-10A-lcwgs-1-T.clmp.r2	1262602.0	34234.0
Sor-ACan_011-Ex1-11A-lcwgs-1-T.clmp.r1	912605.0	22138.0
Sor-ACan_011-Ex1-11A-lcwgs-1-T.clmp.r2	914058.0	20685.0
Sor-ACan_012-Ex1-12A-lcwgs-1-T.clmp.r1	661335.0	18425.0
Sor-ACan_012-Ex1-12A-lcwgs-1-T.clmp.r2	662605.0	17155.0
Sor-ACan_013-Ex1-1B-lcwgs-1-T.clmp.r1	46917.0	142.0
Sor-ACan_013-Ex1-1B-lcwgs-1-T.clmp.r2	46944.0	115.0
Sor-ACan_014-Ex1-2B-lcwgs-1-T.clmp.r1	1051799.0	11858.0
Sor-ACan_014-Ex1-2B-lcwgs-1-T.clmp.r2	1051484.0	12173.0
Sor-ACan_015-Ex1-3B-lcwgs-1-T.clmp.r1	1372157.0	16623.0
Sor-ACan_015-Ex1-3B-lcwgs-1-T.clmp.r2	1371539.0	17241.0
Sor-ACan_016-Ex1-4B-lcwgs-1-T.clmp.r1	1605565.0	19305.0
Sor-ACan_016-Ex1-4B-lcwgs-1-T.clmp.r2	1606596.0	18274.0
Sor-ACan_017-Ex1-5B-lcwgs-1-T.clmp.r1	950900.0	10001.0
Sor-ACan_017-Ex1-5B-lcwgs-1-T.clmp.r2	950820.0	10081.0
Sor-ACan_018-Ex1-6B-lcwgs-1-T.clmp.r1	1214168.0	61567.0
Sor-ACan_018-Ex1-6B-lcwgs-1-T.clmp.r2	1218309.0	57426.0
Sor-ACan_019-Ex1-7B-lcwgs-1-T.clmp.r1	51769.0	328.0
Sor-ACan_019-Ex1-7B-lcwgs-1-T.clmp.r2	51854.0	243.0
Sor-ACan_020-Ex1-8B-lcwgs-1-T.clmp.r1	1341553.0	22305.0
Sor-ACan_020-Ex1-8B-lcwgs-1-T.clmp.r2	1342785.0	21073.0
Sor-ACan_021-Ex1-9B-lcwgs-1-T.clmp.r1	374402.0	16604.0
Sor-ACan_021-Ex1-9B-lcwgs-1-T.clmp.r2	375989.0	15017.0
Sor-ACan_022-Ex1-10B-lcwgs-1-T.clmp.r1	1001531.0	25558.0
Sor-ACan_022-Ex1-10B-lcwgs-1-T.clmp.r2	1003602.0	23487.0
Sor-ACan_023-Ex1-11B-lcwgs-1-T.clmp.r1	1606540.0	53353.0
Sor-ACan_023-Ex1-11B-lcwgs-1-T.clmp.r2	1609678.0	50215.0
Sor-ACan_024-Ex1-12B-lcwgs-1-T.clmp.r1	404766.0	9913.0
Sor-ACan_024-Ex1-12B-lcwgs-1-T.clmp.r2	405085.0	9594.0
Sor-ACan_025-Ex1-1C-lcwgs-1-T.clmp.r1	2824857.0	82000.0
Sor-ACan_025-Ex1-1C-lcwgs-1-T.clmp.r2	2831316.0	75541.0
Sor-ACan_026-Ex1-2C-lcwgs-1-T.clmp.r1	504825.0	22637.0
Sor-ACan_026-Ex1-2C-lcwgs-1-T.clmp.r2	506482.0	20980.0
Sor-ACan_027-Ex1-3C-lcwgs-1-T.clmp.r1	1748607.0	41733.0
Sor-ACan_027-Ex1-3C-lcwgs-1-T.clmp.r2	1750806.0	39534.0
Sor-ACan_028-Ex1-4C-lcwgs-1-T.clmp.r1	1532630.0	16878.0
Sor-ACan_028-Ex1-4C-lcwgs-1-T.clmp.r2	1532438.0	17070.0
Sor-ACan_029-Ex1-5C-lcwgs-1-T.clmp.r1	2982841.0	92057.0
Sor-ACan_029-Ex1-5C-lcwgs-1-T.clmp.r2	2983408.0	91490.0
Sor-ACan_030-Ex1-6C-lcwgs-1-T.clmp.r1	3682182.0	166794.0
Sor-ACan_030-Ex1-6C-lcwgs-1-T.clmp.r2	3689234.0	159742.0
Sor-ACan_031-Ex1-7C-lcwgs-1-T.clmp.r1	2413019.0	101960.0
Sor-ACan_031-Ex1-7C-lcwgs-1-T.clmp.r2	2416090.0	98889.0
Sor-ACan_032-Ex1-8C-lcwgs-1-T.clmp.r1	129447.0	2868.0
Sor-ACan_032-Ex1-8C-lcwgs-1-T.clmp.r2	129995.0	2320.0
Sor-ACan_033-Ex1-9C-lcwgs-1-T.clmp.r1	1674863.0	42960.0
Sor-ACan_033-Ex1-9C-lcwgs-1-T.clmp.r2	1675378.0	42445.0
Sor-ACan_034-Ex1-10C-lcwgs-1-T.clmp.r1	2396285.0	72023.0
Sor-ACan_034-Ex1-10C-lcwgs-1-T.clmp.r2	2401332.0	66976.0
Sor-ACan_035-Ex1-11C-lcwgs-1-T.clmp.r1	160443.0	8072.0
Sor-ACan_035-Ex1-11C-lcwgs-1-T.clmp.r2	161369.0	7146.0
Sor-ACan_036-Ex1-12C-lcwgs-1-T.clmp.r1	765958.0	15401.0
Sor-ACan_036-Ex1-12C-lcwgs-1-T.clmp.r2	766785.0	14574.0
Sor-ACan_037-Ex1-1D-lcwgs-1-T.clmp.r1	1350892.0	39483.0
Sor-ACan_037-Ex1-1D-lcwgs-1-T.clmp.r2	1353063.0	37312.0
Sor-ACan_038-Ex1-2D-lcwgs-1-T.clmp.r1	1606740.0	46998.0
Sor-ACan_038-Ex1-2D-lcwgs-1-T.clmp.r2	1609336.0	44402.0
Sor-ACan_039-Ex1-3D-lcwgs-1-T.clmp.r1	1254113.0	24835.0
Sor-ACan_039-Ex1-3D-lcwgs-1-T.clmp.r2	1254872.0	24076.0
Sor-ACan_040-Ex1-4D-lcwgs-1-T.clmp.r1	1177462.0	36409.0
Sor-ACan_040-Ex1-4D-lcwgs-1-T.clmp.r2	1180369.0	33502.0
Sor-ACan_041-Ex1-5D-lcwgs-1-T.clmp.r1	1075767.0	34063.0
Sor-ACan_041-Ex1-5D-lcwgs-1-T.clmp.r2	1078335.0	31495.0
Sor-ACan_042-Ex1-6D-lcwgs-1-T.clmp.r1	1805770.0	79060.0
Sor-ACan_042-Ex1-6D-lcwgs-1-T.clmp.r2	1809254.0	75576.0
Sor-ACan_043-Ex1-7D-lcwgs-1-T.clmp.r1	3051599.0	64128.0
Sor-ACan_043-Ex1-7D-lcwgs-1-T.clmp.r2	3053779.0	61948.0
Sor-ACan_044-Ex1-8D-lcwgs-1-T.clmp.r1	374384.0	8285.0
Sor-ACan_044-Ex1-8D-lcwgs-1-T.clmp.r2	374785.0	7884.0
Sor-ACan_045-Ex1-9D-lcwgs-1-T.clmp.r1	924654.0	29629.0
Sor-ACan_045-Ex1-9D-lcwgs-1-T.clmp.r2	926626.0	27657.0
Sor-ACan_046-Ex1-10D-lcwgs-1-T.clmp.r1	208928.0	6974.0
Sor-ACan_046-Ex1-10D-lcwgs-1-T.clmp.r2	210041.0	5861.0
Sor-ACan_047-Ex1-11D-lcwgs-1-T.clmp.r1	1948645.0	45299.0
Sor-ACan_047-Ex1-11D-lcwgs-1-T.clmp.r2	1951835.0	42109.0
Sor-ACan_048-Ex1-12D-lcwgs-1-T.clmp.r1	1319626.0	45901.0
Sor-ACan_048-Ex1-12D-lcwgs-1-T.clmp.r2	1323246.0	42281.0
Sor-ACan_049-Ex1-1E-lcwgs-1-T.clmp.r1	1650042.0	63553.0
Sor-ACan_049-Ex1-1E-lcwgs-1-T.clmp.r2	1655635.0	57960.0
Sor-ACan_050-Ex1-2E-lcwgs-1-T.clmp.r1	2555434.0	81091.0
Sor-ACan_050-Ex1-2E-lcwgs-1-T.clmp.r2	2557417.0	79108.0
Sor-ACan_051-Ex1-3E-lcwgs-1-T.clmp.r1	1945683.0	64375.0
Sor-ACan_051-Ex1-3E-lcwgs-1-T.clmp.r2	1951873.0	58185.0
Sor-ACan_052-Ex1-4E-lcwgs-1-T.clmp.r1	987938.0	19363.0
Sor-ACan_052-Ex1-4E-lcwgs-1-T.clmp.r2	989657.0	17644.0
Sor-ACan_053-Ex1-5E-lcwgs-1-T.clmp.r1	1565028.0	45577.0
Sor-ACan_053-Ex1-5E-lcwgs-1-T.clmp.r2	1570999.0	39606.0
Sor-ACan_054-Ex1-6E-lcwgs-1-T.clmp.r1	414992.0	15645.0
Sor-ACan_054-Ex1-6E-lcwgs-1-T.clmp.r2	416863.0	13774.0
Sor-ACan_055-Ex1-7E-lcwgs-1-T.clmp.r1	3755937.0	205054.0
Sor-ACan_055-Ex1-7E-lcwgs-1-T.clmp.r2	3759186.0	201805.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-T.clmp.r1	2129774.0	44800.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-T.clmp.r2	2130757.0	43817.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-T.clmp.r1	811641.0	23638.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-T.clmp.r2	813704.0	21575.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-T.clmp.r1	784628.0	3407.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-T.clmp.r2	783952.0	4083.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-T.clmp.r1	904254.0	18778.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-T.clmp.r2	906169.0	16863.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-T.clmp.r1	196166.0	5854.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-T.clmp.r2	196813.0	5207.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-T.clmp.r1	209167.0	3903.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-T.clmp.r2	209777.0	3293.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-T.clmp.r1	616559.0	9916.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-T.clmp.r2	617359.0	9116.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-T.clmp.r1	443423.0	2568.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-T.clmp.r2	443308.0	2683.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-T.clmp.r1	503701.0	2768.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-T.clmp.r2	503466.0	3003.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-T.clmp.r1	218825.0	3294.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-T.clmp.r2	219190.0	2929.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-T.clmp.r1	130781.0	5994.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-T.clmp.r2	131781.0	4994.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-T.clmp.r1	767040.0	19319.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-T.clmp.r2	769167.0	17192.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-T.clmp.r1	64419.0	1850.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-T.clmp.r2	64830.0	1439.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-T.clmp.r1	79255.0	2277.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-T.clmp.r2	79631.0	1901.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-T.clmp.r1	551521.0	11417.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-T.clmp.r2	552806.0	10132.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-T.clmp.r1	1242270.0	27963.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-T.clmp.r2	1244494.0	25739.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-T.clmp.r1	846522.0	17170.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-T.clmp.r2	847695.0	15997.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-T.clmp.r1	229520.0	4058.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-T.clmp.r2	229846.0	3732.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-T.clmp.r1	45019.0	114.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-T.clmp.r2	45045.0	88.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-T.clmp.r1	45445.0	143.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-T.clmp.r2	45465.0	123.0
Sor-ACeb_021-Ex1-4G-lcwgs-1-T.clmp.r1	39885.0	92.0
Sor-ACeb_021-Ex1-4G-lcwgs-1-T.clmp.r2	39909.0	68.0
Sor-ACeb_022-Ex1-5G-lcwgs-1-T.clmp.r1	179524.0	9183.0
Sor-ACeb_022-Ex1-5G-lcwgs-1-T.clmp.r2	180367.0	8340.0
