Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Sor-ABur_001-Ex1-6G-lcwgs-1-T.clmp.r1	2.151793865131779	36.0	103.16991098295985	0.0	1367828.0
Sor-ABur_001-Ex1-6G-lcwgs-1-T.clmp.r2	2.1074825238337525	36.0	103.184802475165	0.0	1367828.0
Sor-ABur_002-Ex1-7G-lcwgs-1-T.clmp.r1	2.1889567800657517	34.0	105.44482499561173	0.0	712125.0
Sor-ABur_002-Ex1-7G-lcwgs-1-T.clmp.r2	2.0715512420836006	34.0	105.4694709496226	0.0	712125.0
Sor-ABur_003-Ex1-8G-lcwgs-1-T.clmp.r1	1.220799875879706	34.0	95.79585315321029	0.0	2838060.0
Sor-ABur_003-Ex1-8G-lcwgs-1-T.clmp.r2	1.2353436778622608	34.0	95.85154295539911	0.0	2838060.0
Sor-ABur_004-Ex1-9G-lcwgs-1-T.clmp.r1	1.7589630732854857	35.0	100.93331098693062	0.0	1533431.0
Sor-ABur_004-Ex1-9G-lcwgs-1-T.clmp.r2	1.7389850355048395	35.0	100.96569848920493	0.0	1533431.0
Sor-ABur_005-Ex1-10G-lcwgs-1-T.clmp.r1	1.840293162718993	35.0	95.70172047924392	0.0	1431171.0
Sor-ABur_005-Ex1-10G-lcwgs-1-T.clmp.r2	1.7327888419321198	35.0	95.75161738185025	0.0	1431171.0
Sor-ABur_006-Ex1-11G-lcwgs-1-T.clmp.r1	2.650061154282639	35.0	98.61098129444942	0.0	2259169.0
Sor-ABur_006-Ex1-11G-lcwgs-1-T.clmp.r2	2.6044692099318496	35.0	98.64044876678106	0.0	2259169.0
Sor-ABur_007-Ex1-12G-lcwgs-1-T.clmp.r1	1.4922722298419728	34.0	98.238024019026	0.0	1386734.0
Sor-ABur_007-Ex1-12G-lcwgs-1-T.clmp.r2	1.4555485897061402	34.0	98.2783259082131	0.0	1386734.0
Sor-ABur_008-Ex1-1H-lcwgs-1-T.clmp.r1	1.9266358942717972	35.0	102.35767688055635	0.0	2004460.0
Sor-ABur_008-Ex1-1H-lcwgs-1-T.clmp.r2	1.8416475564612256	35.0	102.37754307893398	0.0	2004460.0
Sor-ABur_009-Ex1-2H-lcwgs-1-T.clmp.r1	1.6986085812206966	35.0	98.78882850216436	0.0	1683409.0
Sor-ABur_009-Ex1-2H-lcwgs-1-T.clmp.r2	1.6952267219726735	35.0	98.82327467656404	0.0	1683409.0
Sor-ABur_010-Ex1-3H-lcwgs-1-T.clmp.r1	1.7217412320224241	35.0	97.50466985056289	0.0	1061383.0
Sor-ABur_010-Ex1-3H-lcwgs-1-T.clmp.r2	1.6007236506964517	35.0	97.55596236231408	0.0	1061383.0
Sor-ABur_011-Ex1-4H-lcwgs-1-T.clmp.r1	1.4670148111550247	34.0	93.6711451594695	0.0	699789.0
Sor-ABur_011-Ex1-4H-lcwgs-1-T.clmp.r2	1.3572456555672119	34.0	93.7221048058772	0.0	699789.0
Sor-ABur_012-Ex1-5H-lcwgs-1-T.clmp.r1	2.4780021339291523	34.0	106.76236375631467	0.0	645718.0
Sor-ABur_012-Ex1-5H-lcwgs-1-T.clmp.r2	2.3570029813730997	34.0	106.77863556537064	0.0	645718.0
Sor-ABur_013-Ex1-6H-lcwgs-1-T.clmp.r1	2.592094295265639	34.0	112.51030229120805	0.0	669123.0
Sor-ABur_013-Ex1-6H-lcwgs-1-T.clmp.r2	2.4748868833391526	34.0	112.5018315018315	0.0	669123.0
Sor-ABur_014-Ex1-7H-lcwgs-1-T.clmp.r1	3.0539189481247178	35.0	107.252111235659	0.0	1343526.0
Sor-ABur_014-Ex1-7H-lcwgs-1-T.clmp.r2	2.8705957654777166	35.0	107.27639733060619	0.0	1343526.0
Sor-ABur_015-Ex1-8H-lcwgs-1-T.clmp.r1	0.8161545327487119	35.0	91.56959666108416	0.0	793551.0
Sor-ABur_015-Ex1-8H-lcwgs-1-T.clmp.r2	0.851283304439491	35.0	91.62074145203017	0.0	793551.0
Sor-ABur_016-Ex1-9H-lcwgs-1-T.clmp.r1	2.4697590378537484	34.0	102.05301704428005	0.0	798215.0
Sor-ABur_016-Ex1-9H-lcwgs-1-T.clmp.r2	2.3657927152458456	34.0	102.09239741172492	0.0	798215.0
Sor-ACan_001-Ex1-1A-lcwgs-1-T.clmp.r1	2.502704798543249	34.0	120.4230472866312	0.0	960356.0
