Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Sor-ACeb_001-Ex1-8E-lcwgs-1-2.clmp.r1r2_fastp	1389416.0	0.0	0.0	8024.0	0.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-2.clmp.r1r2_fastp	218098.0	0.0	0.0	1350.0	0.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-2.clmp.r1r2_fastp	590668.0	0.0	0.0	2168.0	0.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-2.clmp.r1r2_fastp	422812.0	0.0	0.0	2546.0	0.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-2.clmp.r1r2_fastp	90624.0	0.0	0.0	648.0	0.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-2.clmp.r1r2_fastp	64352.0	0.0	0.0	554.0	0.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-2.clmp.r1r2_fastp	32960.0	0.0	0.0	328.0	0.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-2.clmp.r1r2_fastp	78866.0	0.0	0.0	454.0	0.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-2.clmp.r1r2_fastp	23194.0	0.0	0.0	108.0	0.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-2.clmp.r1r2_fastp	114624.0	0.0	0.0	604.0	0.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-2.clmp.r1r2_fastp	38328.0	0.0	0.0	368.0	0.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-2.clmp.r1r2_fastp	203892.0	0.0	0.0	1090.0	0.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-2.clmp.r1r2_fastp	76500.0	0.0	0.0	750.0	0.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-2.clmp.r1r2_fastp	61876.0	0.0	0.0	464.0	0.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-2.clmp.r1r2_fastp	85010.0	0.0	0.0	462.0	0.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-2.clmp.r1r2_fastp	567432.0	0.0	0.0	2908.0	0.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-2.clmp.r1r2_fastp	451380.0	0.0	0.0	2876.0	0.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-2.clmp.r1r2_fastp	87122.0	0.0	0.0	634.0	0.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-2.clmp.r1r2_fastp	20476.0	0.0	0.0	174.0	0.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-2.clmp.r1r2_fastp	16514.0	0.0	0.0	156.0	0.0
Sor-ACeb_021-Ex1-4G-lcwgs-1-2.clmp.r1r2_fastp	2218.0	0.0	0.0	30.0	0.0
Sor-ACeb_022-Ex1-5G-lcwgs-1-2.clmp.r1r2_fastp	49702.0	0.0	0.0	394.0	0.0
Sor-CPnd_001-Ex1-3E-lcwgs-1-2.clmp.r1r2_fastp	2510004.0	0.0	0.0	22362.0	0.0
Sor-CPnd_002-Ex1-5E-lcwgs-1-2.clmp.r1r2_fastp	1460090.0	0.0	0.0	12748.0	0.0
Sor-CPnd_003-Ex1-2B-lcwgs-1-2.clmp.r1r2_fastp	1183058.0	0.0	0.0	10832.0	0.0
Sor-CPnd_004-Ex1-1G-lcwgs-1-2.clmp.r1r2_fastp	3420778.0	0.0	0.0	26708.0	0.0
Sor-CPnd_005-Ex1-3D-lcwgs-1-2.clmp.r1r2_fastp	2360584.0	0.0	0.0	25216.0	0.0
Sor-CPnd_006-Ex1-2D-lcwgs-1-2.clmp.r1r2_fastp	2274460.0	0.0	0.0	22020.0	0.0
Sor-CPnd_007-Ex1-1C-lcwgs-1-2.clmp.r1r2_fastp	1231136.0	0.0	0.0	11406.0	0.0
Sor-CPnd_008-Ex1-1A-lcwgs-1-2.clmp.r1r2_fastp	4659008.0	0.0	0.0	80710.0	0.0
Sor-CPnd_009-Ex1-6A-lcwgs-1-2.clmp.r1r2_fastp	4836858.0	0.0	0.0	42262.0	0.0
Sor-CPnd_010-Ex1-1H-lcwgs-1-2.clmp.r1r2_fastp	789204.0	0.0	0.0	7254.0	0.0
Sor-CPnd_012-Ex1-5B-lcwgs-1-2.clmp.r1r2_fastp	749780.0	0.0	0.0	7056.0	0.0
Sor-CPnd_013-Ex1-7F-lcwgs-1-2.clmp.r1r2_fastp	1390724.0	0.0	0.0	13166.0	0.0
Sor-CPnd_014-Ex1-1F-lcwgs-1-2.clmp.r1r2_fastp	7278742.0	0.0	0.0	61714.0	0.0
