Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
Sor-CPnd_001-Ex1-3E-lcwgs-1-3.clmp.r1r2_fastp	39.7524	39.5945	39.6703	39.623	39.554	39.251	39.488	38.9417	39.1408	39.3122	39.542	39.5143	39.4402	39.581	39.5208	39.6885	39.6353	39.6966	39.6582	39.6429	39.6941	39.6726	39.6783	39.5997	39.6849	39.5595	39.627	39.6168	39.6066	39.5721	39.5741	39.5888	39.5769	39.6162	39.6065	39.611	39.5725	39.5786	39.6087	39.6079	39.5802	39.6131	39.5943	39.5725	39.5878	39.5919	39.6006	39.588	39.5885	39.5943	39.5804	39.591	39.5849	39.5893	39.5962	39.5808	39.5704	39.5835	39.5976	39.5788	39.5734	39.5723	39.5786	39.5748	39.5681	39.5719	39.5707	39.5589	39.5528	39.5589	39.5611	39.5513	39.5451	39.5542	39.542	39.5508	39.5468	39.5391	39.5378	39.5317	39.5374	39.5241	39.5388	39.5401	39.5292	39.5197	39.5151	39.5195	39.5247	39.5034	39.5115	39.512	39.5039	39.5091	39.5084	39.5116	39.4982	39.4984	39.4979	39.4921	39.495	39.4918	39.4753	39.4626	39.4626	39.4582	39.4682	39.4675	39.4568	39.4615	39.4456	39.442	39.4497	39.4452	39.4491	39.4624	39.4438	39.4366	39.4233	39.4504	39.4391	39.4498	39.433	39.4447	39.4266	39.431	39.4313	39.4297	39.4236	39.4378	39.4317	39.423	39.4147	39.3895	39.4132	39.4046	39.3854	39.3816	39.3783	39.3859	39.3951	39.3745	39.3832	39.3607	39.3568	39.3559	39.3275	39.3384	39.383	39.6266
Sor-CPnd_002-Ex1-5E-lcwgs-1-3.clmp.r1r2_fastp	39.7493	39.6278	39.6996	39.6568	39.6029	39.2949	39.5325	39.0502	39.2327	39.3866	39.5916	39.5702	39.5147	39.6293	39.5819	39.7212	39.6806	39.728	39.6962	39.6814	39.7255	39.6989	39.7059	39.6358	39.7149	39.5977	39.6564	39.6459	39.6373	39.6117	39.6133	39.6263	39.6128	39.6458	39.6375	39.6404	39.6012	39.6096	39.6373	39.6382	39.6139	39.6396	39.622	39.602	39.6132	39.6191	39.6248	39.6127	39.6151	39.621	39.6065	39.6144	39.609	39.6143	39.6187	39.6039	39.5924	39.6051	39.6162	39.6026	39.5919	39.5945	39.5986	39.5946	39.5921	39.5895	39.587	39.5814	39.5718	39.5774	39.5782	39.572	39.5633	39.5684	39.5629	39.5667	39.5607	39.5583	39.5569	39.5511	39.5562	39.5442	39.5547	39.5562	39.543	39.5353	39.5313	39.5366	39.538	39.5172	39.5255	39.5265	39.5233	39.5287	39.5184	39.5226	39.5118	39.5144	39.5103	39.5053	39.5083	39.5031	39.4932	39.4825	39.4794	39.4755	39.4822	39.48	39.4699	39.4761	39.452	39.4516	39.4578	39.4549	39.4669	39.4722	39.4561	39.4423	39.4412	39.4672	39.4493	39.4647	39.4434	39.4568	39.4316	39.4444	39.4433	39.442	39.434	39.4464	39.4385	39.4294	39.4299	39.4067	39.4267	39.4122	39.3937	39.3973	39.3881	39.3957	39.4035	39.3802	39.3922	39.3703	39.3643	39.3672	39.3345	39.348	39.3916	39.6306
Sor-CPnd_003-Ex1-2B-lcwgs-1-3.clmp.r1r2_fastp	39.8187	39.6781	39.7644	39.7073	39.5834	39.4566	39.379	39.2561	39.2315	39.3697	39.549	39.5305	39.489	39.5644	39.544	39.6931	39.6607	39.6839	39.6413	39.63	39.7128	39.6961	39.6872	39.6195	39.6899	39.6083	39.6432	39.6292	39.6213	39.5739	39.5995	39.5747	39.5916	39.6261	39.6117	39.6091	39.584	39.5936	39.6229	39.5999	39.5897	39.6151	39.6058	39.5782	39.5884	39.5914	39.5984	39.5859	39.5858	39.5917	39.5795	39.5879	39.5787	39.5875	39.5917	39.5748	39.5619	39.5697	39.5881	39.5702	39.5556	39.5632	39.5625	39.5603	39.5552	39.5596	39.5543	39.5431	39.5347	39.543	39.5461	39.5388	39.5253	39.5373	39.5242	39.5301	39.5239	39.518	39.5147	39.5109	39.5172	39.5051	39.5202	39.5216	39.5089	39.4996	39.4903	39.4974	39.4975	39.4798	39.4865	39.4904	39.4837	39.4876	39.4807	39.4858	39.4756	39.475	39.4712	39.4655	39.4692	39.467	39.447	39.438	39.4381	39.4322	39.4418	39.4435	39.4264	39.4345	39.4129	39.4097	39.4203	39.4151	39.4227	39.4296	39.415	39.4038	39.3946	39.4256	39.4103	39.4196	39.4014	39.4147	39.388	39.3948	39.3972	39.3993	39.3915	39.4028	39.3944	39.3841	39.3819	39.3533	39.3782	39.3697	39.3538	39.3502	39.3439	39.3436	39.3547	39.3344	39.34	39.3238	39.317	39.3184	39.2883	39.2992	39.3387	39.606
Sor-CPnd_004-Ex1-1G-lcwgs-1-3.clmp.r1r2_fastp	39.8271	39.7116	39.751	39.6756	39.6259	39.348	39.588	39.3267	39.1921	39.349	39.529	39.5279	39.5285	39.5703	39.5684	39.699	39.6751	39.6993	39.6632	39.6468	39.7072	39.6996	39.6832	39.6415	39.6774	39.6214	39.6371	39.6229	39.6047	39.5741	39.6158	39.5699	39.6005	39.6232	39.606	39.6088	39.5979	39.61	39.6247	39.5949	39.5907	39.6141	39.6131	39.5847	39.5988	39.5955	39.6025	39.5886	39.5888	39.594	39.5821	39.5924	39.585	39.5945	39.5998	39.5806	39.5638	39.5773	39.5915	39.5732	39.5685	39.5696	39.5734	39.5691	39.5621	39.5639	39.5625	39.5511	39.5486	39.5511	39.5557	39.5443	39.5383	39.5447	39.5364	39.5435	39.5388	39.5335	39.5302	39.522	39.5304	39.5138	39.5333	39.5301	39.5202	39.512	39.5056	39.5093	39.5118	39.4903	39.5041	39.5031	39.5	39.5017	39.4994	39.5015	39.4904	39.4879	39.4905	39.4833	39.4897	39.4817	39.4673	39.4583	39.4558	39.4503	39.4589	39.457	39.4463	39.4524	39.4316	39.4254	39.436	39.437	39.4469	39.4509	39.434	39.4249	39.4215	39.4459	39.4334	39.4437	39.428	39.4415	39.4148	39.4241	39.4234	39.4231	39.4158	39.4323	39.4247	39.417	39.4096	39.3876	39.4089	39.4018	39.376	39.378	39.3737	39.3793	39.3867	39.3623	39.3721	39.3573	39.3516	39.3516	39.3228	39.3331	39.3745	39.6186
Sor-CPnd_005-Ex1-3D-lcwgs-1-3.clmp.r1r2_fastp	39.6766	39.6785	39.7091	39.6291	39.6935	39.3565	39.3054	39.049	39.1402	39.2968	39.5226	39.4882	39.4654	39.5398	39.5202	39.6807	39.6402	39.6844	39.6449	39.6303	39.6982	39.6837	39.6716	39.6122	39.6769	39.5857	39.6296	39.613	39.6067	39.5623	39.5916	39.5684	39.5841	39.6173	39.5996	39.6088	39.5819	39.5921	39.616	39.5939	39.5782	39.6126	39.5995	39.5771	39.5918	39.5912	39.6007	39.5841	39.5862	39.5918	39.5771	39.5907	39.5843	39.5883	39.5938	39.5781	39.5658	39.5771	39.5927	39.5745	39.5641	39.5721	39.5706	39.5696	39.5646	39.566	39.5649	39.5512	39.5447	39.5556	39.5588	39.5482	39.5411	39.5494	39.5382	39.5475	39.5415	39.5351	39.5308	39.5267	39.5337	39.5179	39.5357	39.5322	39.5262	39.5153	39.5077	39.5136	39.5138	39.4937	39.5079	39.5052	39.5052	39.5064	39.4993	39.5049	39.4964	39.4932	39.4935	39.4891	39.4889	39.4814	39.4689	39.4616	39.4618	39.453	39.4638	39.4607	39.4475	39.4581	39.4361	39.4305	39.4414	39.4369	39.4499	39.4591	39.4384	39.4316	39.4193	39.4476	39.4338	39.4472	39.4287	39.4388	39.413	39.4274	39.4267	39.4284	39.4204	39.4342	39.423	39.4134	39.41	39.3869	39.4109	39.3968	39.3794	39.3821	39.378	39.38	39.3871	39.3669	39.3752	39.3573	39.3546	39.3538	39.3295	39.3394	39.3792	39.6224
Sor-CPnd_006-Ex1-2D-lcwgs-1-3.clmp.r1r2_fastp	39.7006	39.7088	39.7263	39.6496	39.72	39.3806	39.3746	39.1612	39.2342	39.37	39.5654	39.5379	39.5148	39.5863	39.5668	39.7005	39.6667	39.7063	39.6704	39.6594	39.7133	39.7006	39.6917	39.6416	39.6937	39.6071	39.6445	39.6278	39.619	39.5813	39.6051	39.5893	39.5962	39.6246	39.609	39.6155	39.5919	39.5984	39.6134	39.6023	39.5859	39.6121	39.6003	39.5747	39.586	39.5879	39.5925	39.5783	39.5777	39.5854	39.5694	39.5786	39.5711	39.5766	39.5805	39.5638	39.5508	39.5615	39.5756	39.5572	39.5496	39.552	39.5529	39.5486	39.5447	39.5444	39.5439	39.5322	39.5265	39.5302	39.5319	39.5229	39.5132	39.5233	39.5109	39.518	39.5134	39.5053	39.5026	39.4954	39.5014	39.4889	39.5044	39.5044	39.4915	39.4826	39.4767	39.4799	39.4831	39.4628	39.4732	39.4735	39.4663	39.4703	39.4652	39.4691	39.4572	39.4609	39.4529	39.4481	39.4505	39.4435	39.4307	39.4196	39.4205	39.413	39.4236	39.4241	39.4099	39.4208	39.3918	39.3921	39.4032	39.3968	39.4041	39.4103	39.3921	39.3812	39.3781	39.4009	39.3881	39.399	39.3784	39.3925	39.3704	39.3816	39.3767	39.3786	39.3712	39.3834	39.3691	39.3645	39.3569	39.3325	39.3571	39.3439	39.3258	39.3299	39.3236	39.3254	39.3338	39.3133	39.3157	39.3032	39.2961	39.2879	39.2654	39.2791	39.3208	39.5984
Sor-CPnd_007-Ex1-1C-lcwgs-1-3.clmp.r1r2_fastp	39.7474	39.576	39.6838	39.5653	39.6859	38.9081	39.6344	39.0527	39.105	39.1987	39.5346	39.4937	39.4776	39.5523	39.5406	39.6902	39.656	39.6929	39.6521	39.63	39.7009	39.6917	39.6752	39.6194	39.6811	39.6017	39.6373	39.6217	39.6173	39.5799	39.6116	39.5848	39.6066	39.6301	39.614	39.6184	39.5874	39.6039	39.6273	39.61	39.6011	39.628	39.6184	39.5897	39.603	39.6048	39.6115	39.5997	39.5996	39.6081	39.5961	39.6077	39.5974	39.6073	39.6101	39.592	39.5767	39.5927	39.6064	39.5883	39.5794	39.5867	39.5903	39.5856	39.5767	39.5815	39.5782	39.5658	39.5579	39.5707	39.5723	39.5657	39.556	39.5643	39.5533	39.5598	39.5546	39.5466	39.5453	39.5382	39.5503	39.5344	39.5497	39.5483	39.5408	39.5316	39.5221	39.5261	39.5249	39.5089	39.52	39.5228	39.5149	39.5191	39.5164	39.5193	39.509	39.5079	39.5046	39.5019	39.5028	39.4988	39.4828	39.4745	39.4736	39.4704	39.4808	39.478	39.4639	39.4698	39.446	39.4434	39.4539	39.452	39.4617	39.4748	39.4532	39.446	39.4429	39.4677	39.451	39.4607	39.442	39.4617	39.4357	39.4445	39.4474	39.4429	39.4419	39.4539	39.4455	39.4394	39.4316	39.4004	39.4302	39.418	39.3966	39.4021	39.3939	39.403	39.4115	39.3886	39.3926	39.3832	39.3807	39.3707	39.3422	39.3582	39.4026	39.6336
Sor-CPnd_008-Ex1-1A-lcwgs-1-3.clmp.r1r2_fastp	39.7504	39.6596	39.6261	39.6085	39.6773	39.1639	39.6022	38.6258	38.903	39.1501	39.4832	39.4598	39.3988	39.5222	39.4838	39.6835	39.6206	39.6711	39.6167	39.6016	39.6974	39.667	39.6585	39.5717	39.6852	39.563	39.639	39.6286	39.6222	39.5707	39.5925	39.5735	39.5948	39.6354	39.6092	39.6141	39.5631	39.5877	39.63	39.6127	39.5861	39.6237	39.6102	39.5804	39.5982	39.6034	39.6135	39.5999	39.5988	39.6054	39.5895	39.602	39.5944	39.6004	39.6091	39.5956	39.5785	39.5943	39.61	39.589	39.5606	39.5822	39.5736	39.585	39.5796	39.579	39.5778	39.567	39.5504	39.5684	39.5721	39.5631	39.5513	39.5608	39.5514	39.5605	39.5549	39.5495	39.543	39.5395	39.5469	39.532	39.5484	39.5488	39.5378	39.5296	39.5229	39.5273	39.5179	39.5081	39.5197	39.5203	39.5176	39.5221	39.5151	39.5198	39.5065	39.5101	39.5092	39.5023	39.5057	39.5023	39.4754	39.4778	39.4756	39.4707	39.4795	39.4761	39.4641	39.4719	39.4528	39.4488	39.4555	39.4544	39.4631	39.4755	39.4547	39.4486	39.4421	39.4707	39.444	39.4675	39.4469	39.4611	39.4388	39.4476	39.4455	39.4497	39.4424	39.4564	39.4478	39.4415	39.4328	39.3905	39.4352	39.4212	39.3952	39.3986	39.3974	39.4048	39.4136	39.3932	39.3974	39.3862	39.3799	39.3787	39.347	39.3601	39.4012	39.6395
Sor-CPnd_009-Ex1-6A-lcwgs-1-3.clmp.r1r2_fastp	39.7689	39.6924	39.6679	39.6428	39.7324	39.3297	39.6641	38.9908	39.2139	39.3809	39.5795	39.5707	39.5297	39.6244	39.5909	39.7241	39.6786	39.717	39.6798	39.668	39.7325	39.7068	39.7027	39.6396	39.7151	39.6125	39.6639	39.6534	39.6468	39.6124	39.628	39.6238	39.6278	39.6564	39.643	39.6462	39.6098	39.6247	39.6518	39.6431	39.6289	39.6501	39.6396	39.6148	39.6289	39.6331	39.6399	39.6281	39.6297	39.6362	39.6241	39.6304	39.6237	39.6287	39.6337	39.6208	39.6103	39.6214	39.6331	39.6173	39.6066	39.6122	39.6134	39.613	39.6085	39.6104	39.6072	39.6005	39.5919	39.6003	39.6029	39.5938	39.5863	39.5939	39.5863	39.5909	39.5877	39.582	39.5802	39.5751	39.5803	39.5696	39.5828	39.5818	39.5707	39.5655	39.5602	39.5636	39.5636	39.5485	39.5581	39.5578	39.554	39.5572	39.552	39.557	39.5471	39.5476	39.5448	39.5422	39.545	39.5393	39.5219	39.5158	39.5177	39.5125	39.5185	39.519	39.5076	39.5146	39.4944	39.4946	39.5021	39.5011	39.5076	39.5147	39.4966	39.4882	39.4885	39.5082	39.4954	39.5087	39.4897	39.5027	39.4819	39.4908	39.4869	39.4887	39.483	39.4941	39.4874	39.483	39.4761	39.4511	39.4754	39.4655	39.4474	39.4504	39.4445	39.4486	39.4565	39.4393	39.4414	39.4303	39.425	39.4225	39.3964	39.4096	39.4471	39.6627
Sor-CPnd_010-Ex1-1H-lcwgs-1-3.clmp.r1r2_fastp	39.8152	39.6773	39.7076	39.6822	39.6768	39.4444	39.593	39.1339	39.1313	39.2987	39.5313	39.5126	39.4922	39.5554	39.5423	39.697	39.6608	39.7006	39.6593	39.6424	39.7126	39.6958	39.684	39.6268	39.6888	39.6101	39.6463	39.6323	39.6201	39.588	39.6189	39.5864	39.6152	39.6406	39.6221	39.629	39.6041	39.6189	39.6425	39.6196	39.6075	39.6322	39.6289	39.6084	39.6103	39.6185	39.6223	39.6082	39.6102	39.6167	39.602	39.6187	39.6108	39.6186	39.621	39.6034	39.5968	39.6066	39.623	39.6032	39.596	39.6011	39.605	39.6014	39.5929	39.5891	39.593	39.5825	39.5799	39.5812	39.5855	39.5811	39.5748	39.5829	39.5688	39.5743	39.5707	39.5659	39.5635	39.5585	39.5596	39.5492	39.5725	39.5678	39.5551	39.547	39.5425	39.5496	39.5444	39.5291	39.536	39.5375	39.5357	39.5377	39.5353	39.5387	39.5303	39.5212	39.5248	39.5219	39.5196	39.5187	39.5022	39.4944	39.4914	39.4878	39.496	39.4942	39.4832	39.495	39.4727	39.4722	39.4684	39.4742	39.4822	39.4883	39.4717	39.4576	39.4589	39.483	39.4695	39.478	39.4606	39.4718	39.4489	39.4639	39.4651	39.4663	39.454	39.4762	39.4673	39.4584	39.4401	39.429	39.4518	39.4397	39.4169	39.4167	39.4123	39.4173	39.4212	39.4033	39.4172	39.4014	39.3945	39.3935	39.3658	39.3794	39.4086	39.6426
