Sample	Unique Reads	Duplicate Reads
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L2-clmp.r1	2538734.0	40470.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L2-clmp.r2	2543636.0	35568.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L3-clmp.r1	2018313.0	29969.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L3-clmp.r2	2020564.0	27718.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L2-clmp.r1	3386551.0	105704.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L2-clmp.r2	3392609.0	99646.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L3-clmp.r1	2739413.0	84554.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L3-clmp.r2	2746955.0	77012.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L2-clmp.r1	6636464.0	42348.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L2-clmp.r2	6637437.0	41375.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L3-clmp.r1	5362299.0	34194.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L3-clmp.r2	5364394.0	32099.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L2-clmp.r1	10696360.0	381947.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L2-clmp.r2	10719646.0	358661.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L3-clmp.r1	8895584.0	308174.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L3-clmp.r2	8929723.0	274035.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L2-clmp.r1	5594063.0	249718.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L2-clmp.r2	5603431.0	240350.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L3-clmp.r1	4847419.0	202844.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L3-clmp.r2	4865518.0	184745.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L2-clmp.r1	22479454.0	866050.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L2-clmp.r2	22490004.0	855500.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L3-clmp.r1	19088621.0	752800.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L3-clmp.r2	19135733.0	705688.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-3-L2-clmp.r1	1144836.0	12813.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-3-L2-clmp.r2	1146570.0	11079.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-3-L3-clmp.r1	923890.0	10750.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-3-L3-clmp.r2	925274.0	9366.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-3-L2-clmp.r1	27303739.0	309042.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-3-L2-clmp.r2	27280271.0	332510.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-3-L3-clmp.r1	22324619.0	299992.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-3-L3-clmp.r2	22338527.0	286084.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-3-L2-clmp.r1	2295536.0	7810.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-3-L2-clmp.r2	2296202.0	7144.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-3-L3-clmp.r1	1734478.0	5595.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-3-L3-clmp.r2	1734816.0	5257.0
