Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L2-clmp.r1	1.5691184822715485	33.0	93.75066338296622	0.0	2579204.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L2-clmp.r2	1.3790383322839972	33.0	93.84402978593396	0.0	2579204.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L3-clmp.r1	1.463133680584349	33.0	94.24980788778107	9.090909090909092	2048282.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-3-L3-clmp.r2	1.3532531664976943	33.0	94.26583058387469	9.090909090909092	2048282.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L2-clmp.r1	3.0268289282888077	39.0	98.06341518588992	0.0	3492255.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L2-clmp.r2	2.8533438458590297	39.0	98.12417363565947	0.0	3492255.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L3-clmp.r1	2.9941680319032287	39.0	99.12059099840756	9.090909090909092	2823967.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-3-L3-clmp.r2	2.727096586260643	39.0	99.13359079620973	9.090909090909092	2823967.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L2-clmp.r1	0.6340699650317134	36.0	80.86962307068981	0.0	6678812.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L2-clmp.r2	0.6195046926405041	36.0	80.92367624661392	0.0	6678812.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L3-clmp.r1	0.6336430466473075	36.0	81.59489412846455	9.090909090909092	5396493.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-3-L3-clmp.r2	0.5948292359444309	36.0	81.61082002700643	9.090909090909092	5396493.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L2-clmp.r1	3.447705208244173	37.0	89.69724841530389	0.0	11078307.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L2-clmp.r2	3.237512079326507	37.0	89.76920679305962	0.0	11078307.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L3-clmp.r1	3.348360193776287	37.0	90.471565853861	9.090909090909092	9203758.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-3-L3-clmp.r2	2.977432423694083	37.0	90.49170295438016	9.090909090909092	9203758.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L2-clmp.r1	4.273229146149319	50.0	108.24643103497547	9.090909090909092	5843781.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L2-clmp.r2	4.112932378152038	50.0	108.30632855680253	9.090909090909092	5843781.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L3-clmp.r1	4.016506009732538	50.0	109.40710790705356	18.181818181818183	5050263.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-3-L3-clmp.r2	3.6581454307755195	50.0	109.42700825679772	18.181818181818183	5050263.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L2-clmp.r1	3.709711617015671	40.0	91.00973600741283	0.0	23345504.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L2-clmp.r2	3.664517817768072	40.0	91.09463903627868	0.0	23345504.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L3-clmp.r1	3.794084341461783	40.0	91.70621333018437	9.090909090909092	19841421.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-3-L3-clmp.r2	3.556642560950067	40.0	91.72964935323937	9.090909090909092	19841421.0
