Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Sor-ACeb_001-Ex1-8E-lcwgs-1-2-L2-1	14.455076263470318	42.0	150.0	36.36363636363637	974812.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-2-L2-2	15.326641490028592	42.0	150.0	45.45454545454545	974812.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-2-L3-1	13.053035033899505	42.0	150.0	36.36363636363637	852698.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-2-L3-2	13.980447274354916	43.0	150.0	45.45454545454545	852698.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-2-L2-1	23.944641928835324	48.0	150.0	45.45454545454545	146632.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-2-L2-2	24.868891917151387	50.0	150.0	45.45454545454545	146632.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-2-L3-1	21.020773338303925	48.0	150.0	45.45454545454545	146843.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-2-L3-2	21.954390599648804	50.0	150.0	45.45454545454545	146843.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-2-L2-1	9.240972191252439	45.0	150.0	27.27272727272727	355242.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-2-L2-2	10.400786311490862	46.0	150.0	36.36363636363637	355242.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-2-L3-1	8.807842748142718	45.0	150.0	27.27272727272727	342314.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-2-L3-2	9.835537786123112	47.0	150.0	36.36363636363637	342314.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-2-L2-1	19.973324740887094	50.0	150.0	45.45454545454545	326656.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-2-L2-2	20.446971502693984	52.0	150.0	45.45454545454545	326656.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-2-L3-1	19.478299455992868	50.0	150.0	45.45454545454545	290273.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-2-L3-2	19.99577379777105	52.0	150.0	45.45454545454545	290273.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-2-L2-1	22.021416748302542	48.0	150.0	45.45454545454545	59206.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-2-L2-2	23.5905144748843	51.0	150.0	45.45454545454545	59206.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-2-L3-1	18.506482740325623	48.0	150.0	45.45454545454545	60314.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-2-L3-2	19.778160957654947	51.0	150.0	45.45454545454545	60314.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-2-L2-1	14.11371099316412	47.0	150.0	36.36363636363637	48421.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-2-L2-2	15.371429751554075	48.0	150.0	45.45454545454545	48421.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-2-L3-1	11.829830855971295	47.0	150.0	36.36363636363637	39020.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-2-L3-2	13.088159917990765	48.0	150.0	45.45454545454545	39020.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-2-L2-1	14.776668418286917	47.0	150.0	36.36363636363637	19030.0
