Sample	Unique Reads	Duplicate Reads
Sor-ACeb_001-Ex1-8E-lcwgs-1-2.1	741396.0	111302.0
Sor-ACeb_001-Ex1-8E-lcwgs-1-2.2	733488.0	119210.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-2.1	115976.0	30867.0
Sor-ACeb_002-Ex1-9E-lcwgs-1-2.2	114605.0	32238.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-2.1	312164.0	30150.0
Sor-ACeb_003-Ex1-10E-lcwgs-1-2.2	308646.0	33668.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-2.1	233733.0	56540.0
Sor-ACeb_004-Ex1-11E-lcwgs-1-2.2	232231.0	58042.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-2.1	49153.0	11161.0
Sor-ACeb_005-Ex1-12E-lcwgs-1-2.2	48385.0	11929.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-2.1	34405.0	4615.0
Sor-ACeb_006-Ex1-1F-lcwgs-1-2.2	33914.0	5106.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-2.1	17604.0	2261.0
Sor-ACeb_007-Ex1-2F-lcwgs-1-2.2	17352.0	2513.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-2.1	41617.0	4725.0
Sor-ACeb_008-Ex1-3F-lcwgs-1-2.2	41069.0	5273.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-2.1	12250.0	1218.0
Sor-ACeb_009-Ex1-4F-lcwgs-1-2.2	12044.0	1424.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-2.1	61563.0	9806.0
Sor-ACeb_010-Ex1-5F-lcwgs-1-2.2	60903.0	10466.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-2.1	20269.0	4422.0
Sor-ACeb_011-Ex1-6F-lcwgs-1-2.2	19827.0	4864.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-2.1	109638.0	20084.0
Sor-ACeb_012-Ex1-7F-lcwgs-1-2.2	108741.0	20981.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-2.1	41175.0	9983.0
Sor-ACeb_013-Ex1-8F-lcwgs-1-2.2	40342.0	10816.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-2.1	33356.0	5802.0
Sor-ACeb_014-Ex1-9F-lcwgs-1-2.2	32990.0	6168.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-2.1	45925.0	7914.0
Sor-ACeb_015-Ex1-10F-lcwgs-1-2.2	45268.0	8571.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-2.1	310474.0	74885.0
Sor-ACeb_016-Ex1-11F-lcwgs-1-2.2	309447.0	75912.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-2.1	244949.0	77950.0
Sor-ACeb_017-Ex1-12F-lcwgs-1-2.2	243758.0	79141.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-2.1	46272.0	5957.0
Sor-ACeb_018-Ex1-1G-lcwgs-1-2.2	45480.0	6749.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-2.1	10764.0	903.0
Sor-ACeb_019-Ex1-3G-lcwgs-1-2.2	10566.0	1101.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-2.1	8769.0	795.0
Sor-ACeb_020-Ex1-2G-lcwgs-1-2.2	8593.0	971.0
Sor-ACeb_021-Ex1-4G-lcwgs-1-2.1	1191.0	78.0
Sor-ACeb_021-Ex1-4G-lcwgs-1-2.2	1153.0	116.0
Sor-ACeb_022-Ex1-5G-lcwgs-1-2.1	26179.0	4286.0
Sor-ACeb_022-Ex1-5G-lcwgs-1-2.2	25715.0	4750.0
Sor-CPnd_001-Ex1-3E-lcwgs-1-2.1	1305283.0	228597.0
Sor-CPnd_001-Ex1-3E-lcwgs-1-2.2	1282579.0	251301.0
Sor-CPnd_002-Ex1-5E-lcwgs-1-2.1	786967.0	98115.0
Sor-CPnd_002-Ex1-5E-lcwgs-1-2.2	775544.0	109538.0
Sor-CPnd_003-Ex1-2B-lcwgs-1-2.1	641904.0	89405.0
Sor-CPnd_003-Ex1-2B-lcwgs-1-2.2	630688.0	100621.0
Sor-CPnd_004-Ex1-1G-lcwgs-1-2.1	1745494.0	306765.0
Sor-CPnd_004-Ex1-1G-lcwgs-1-2.2	1717134.0	335125.0
Sor-CPnd_005-Ex1-3D-lcwgs-1-2.1	1219114.0	297319.0
Sor-CPnd_005-Ex1-3D-lcwgs-1-2.2	1188753.0	327680.0
Sor-CPnd_006-Ex1-2D-lcwgs-1-2.1	1231773.0	177422.0
Sor-CPnd_006-Ex1-2D-lcwgs-1-2.2	1211164.0	198031.0
Sor-CPnd_007-Ex1-1C-lcwgs-1-2.1	652078.0	104864.0
Sor-CPnd_007-Ex1-1C-lcwgs-1-2.2	636906.0	120036.0
Sor-CPnd_008-Ex1-1A-lcwgs-1-2.1	2646655.0	1064998.0
Sor-CPnd_008-Ex1-1A-lcwgs-1-2.2	2479912.0	1231741.0
Sor-CPnd_009-Ex1-6A-lcwgs-1-2.1	2611717.0	738085.0
Sor-CPnd_009-Ex1-6A-lcwgs-1-2.2	2540793.0	809009.0
Sor-CPnd_010-Ex1-1H-lcwgs-1-2.1	419231.0	47911.0
Sor-CPnd_010-Ex1-1H-lcwgs-1-2.2	411166.0	55976.0
Sor-CPnd_012-Ex1-5B-lcwgs-1-2.1	405308.0	66835.0
Sor-CPnd_012-Ex1-5B-lcwgs-1-2.2	397783.0	74360.0
Sor-CPnd_013-Ex1-7F-lcwgs-1-2.1	756852.0	92068.0
Sor-CPnd_013-Ex1-7F-lcwgs-1-2.2	741136.0	107784.0
Sor-CPnd_014-Ex1-1F-lcwgs-1-2.1	3833727.0	725437.0
Sor-CPnd_014-Ex1-1F-lcwgs-1-2.2	3769552.0	789612.0
Sor-CPnd_015-Ex1-5F-lcwgs-1-2.1	467542.0	57376.0
Sor-CPnd_015-Ex1-5F-lcwgs-1-2.2	459628.0	65290.0
Sor-CPnd_016-Ex1-1B-lcwgs-1-2.1	1128468.0	340385.0
Sor-CPnd_016-Ex1-1B-lcwgs-1-2.2	1086340.0	382513.0
Sor-CPnd_017-Ex1-3G-lcwgs-1-2.1	543328.0	68092.0
Sor-CPnd_017-Ex1-3G-lcwgs-1-2.2	534295.0	77125.0
Sor-CPnd_018-Ex1-1E-lcwgs-1-2.1	1916131.0	312435.0
Sor-CPnd_018-Ex1-1E-lcwgs-1-2.2	1880369.0	348197.0
Sor-CPnd_019-Ex1-6G-lcwgs-1-2.1	1134185.0	259821.0
Sor-CPnd_019-Ex1-6G-lcwgs-1-2.2	1111679.0	282327.0
Sor-CPnd_020-Ex1-2E-lcwgs-1-2.1	1394047.0	231788.0
Sor-CPnd_020-Ex1-2E-lcwgs-1-2.2	1368393.0	257442.0
Sor-CPnd_022-Ex1-7C-lcwgs-1-2.1	1304832.0	323520.0
Sor-CPnd_022-Ex1-7C-lcwgs-1-2.2	1269840.0	358512.0
Sor-CPnd_024-Ex1-5G-lcwgs-1-2.1	374835.0	46296.0
Sor-CPnd_024-Ex1-5G-lcwgs-1-2.2	369379.0	51752.0
Sor-CPnd_026-Ex1-3H-lcwgs-1-2.1	556776.0	96476.0
Sor-CPnd_026-Ex1-3H-lcwgs-1-2.2	544246.0	109006.0
Sor-CPnd_027-Ex1-3C-lcwgs-1-2.1	1021559.0	253181.0
Sor-CPnd_027-Ex1-3C-lcwgs-1-2.2	993313.0	281427.0
Sor-CPnd_028-Ex1-3A-lcwgs-1-2.1	1353044.0	349943.0
Sor-CPnd_028-Ex1-3A-lcwgs-1-2.2	1316193.0	386794.0
Sor-CPnd_029-Ex1-8E-lcwgs-1-2.1	1993061.0	454159.0
Sor-CPnd_029-Ex1-8E-lcwgs-1-2.2	1943656.0	503564.0
Sor-CPnd_030-Ex1-2H-lcwgs-1-2.1	682927.0	90953.0
Sor-CPnd_030-Ex1-2H-lcwgs-1-2.2	671994.0	101886.0
Sor-CPnd_031-Ex1-5D-lcwgs-1-2.1	946559.0	173777.0
Sor-CPnd_031-Ex1-5D-lcwgs-1-2.2	924420.0	195916.0
Sor-CPnd_033-Ex1-2F-lcwgs-1-2.1	637232.0	80193.0
Sor-CPnd_033-Ex1-2F-lcwgs-1-2.2	626119.0	91306.0
Sor-CPnd_034-Ex1-4G-lcwgs-1-2.1	365471.0	49388.0
Sor-CPnd_034-Ex1-4G-lcwgs-1-2.2	360854.0	54005.0
Sor-CPnd_036-Ex1-5C-lcwgs-1-2.1	922604.0	176229.0
Sor-CPnd_036-Ex1-5C-lcwgs-1-2.2	904857.0	193976.0
Sor-CPnd_037-Ex1-6C-lcwgs-1-2.1	1149283.0	400164.0
Sor-CPnd_037-Ex1-6C-lcwgs-1-2.2	1119087.0	430360.0
Sor-CPnd_038-Ex1-2A-lcwgs-1-2.1	908566.0	195322.0
Sor-CPnd_038-Ex1-2A-lcwgs-1-2.2	882924.0	220964.0
Sor-CPnd_041-Ex1-7A-lcwgs-1-2.1	1540462.0	282519.0
Sor-CPnd_041-Ex1-7A-lcwgs-1-2.2	1509212.0	313769.0
Sor-CPnd_043-Ex1-1D-lcwgs-1-2.1	1836259.0	410147.0
Sor-CPnd_043-Ex1-1D-lcwgs-1-2.2	1790911.0	455495.0
Sor-CPnd_044-Ex1-8G-lcwgs-1-2.1	1126255.0	201229.0
Sor-CPnd_044-Ex1-8G-lcwgs-1-2.2	1107638.0	219846.0
Sor-CPnd_045-Ex1-7B-lcwgs-1-2.1	1456246.0	385552.0
Sor-CPnd_045-Ex1-7B-lcwgs-1-2.2	1417149.0	424649.0
Sor-CPnd_046-Ex1-5A-lcwgs-1-2.1	396568.0	72164.0
Sor-CPnd_046-Ex1-5A-lcwgs-1-2.2	388603.0	80129.0
Sor-CPnd_049-Ex1-3B-lcwgs-1-2.1	446581.0	68061.0
Sor-CPnd_049-Ex1-3B-lcwgs-1-2.2	437201.0	77441.0
Sor-CPnd_050-Ex1-3F-lcwgs-1-2.1	1655105.0	334046.0
Sor-CPnd_050-Ex1-3F-lcwgs-1-2.2	1618689.0	370462.0
Sor-CPnd_052-Ex1-6D-lcwgs-1-2.1	873756.0	140120.0
Sor-CPnd_052-Ex1-6D-lcwgs-1-2.2	856813.0	157063.0
Sor-CPnd_053-Ex1-2C-lcwgs-1-2.1	835057.0	158428.0
Sor-CPnd_053-Ex1-2C-lcwgs-1-2.2	814692.0	178793.0
Sor-CPnd_054-Ex1-8F-lcwgs-1-2.1	441707.0	52767.0
Sor-CPnd_054-Ex1-8F-lcwgs-1-2.2	434358.0	60116.0
Sor-CPnd_055-Ex1-7G-lcwgs-1-2.1	1139564.0	199888.0
Sor-CPnd_055-Ex1-7G-lcwgs-1-2.2	1119913.0	219539.0
Sor-CPnd_058-Ex1-2G-lcwgs-1-2.1	624261.0	73353.0
Sor-CPnd_058-Ex1-2G-lcwgs-1-2.2	615189.0	82425.0
Sor-CPnd_063-Ex1-7D-lcwgs-1-2.1	1107663.0	183389.0
Sor-CPnd_063-Ex1-7D-lcwgs-1-2.2	1086561.0	204491.0
Sor-CPnd_066-Ex1-8B-lcwgs-1-2.1	766581.0	159187.0
Sor-CPnd_066-Ex1-8B-lcwgs-1-2.2	749136.0	176632.0
Sor-CPnd_069-Ex1-6B-lcwgs-1-2.1	914038.0	262805.0
Sor-CPnd_069-Ex1-6B-lcwgs-1-2.2	888884.0	287959.0
Sor-CPnd_072-Ex1-8C-lcwgs-1-2.1	2035932.0	679538.0
Sor-CPnd_072-Ex1-8C-lcwgs-1-2.2	1957045.0	758425.0
Undetermined.1	228595858.0	89302256.0
Undetermined.2	220893388.0	97004726.0
